Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Biddiscombe, Craig",21y 209d,25 (16-1-8 66.00%),6 (0.24),←,
40,"Brown, Paul",28y 347d,84 (57-0-27 67.86%),66 (0.79),←,
8,"Burns, Ronnie",25y 36d,49 (28-1-20 58.16%),89 (1.82),←,
2,"Colbert, Leigh",22y 315d,87 (54-1-32 62.64%),41 (0.47),←,
33,"Corrigan, Paul",20y 262d,19 (10-0-9 52.63%),2 (0.11),←,
7,"Graham, Ben",24y 167d,77 (50-0-27 64.94%),6 (0.08),←,
19,"Hall, Derek",27y 140d,57 (36-1-20 64.04%),62 (1.09),55 (34-1-20 62.73%),59 (1.07)
32,"Hocking, Garry",29y 192d,211 (123-2-86 58.77%),199 (0.94),←,
13,"Kilpatrick, Glenn",25y 232d,65 (36-0-29 55.38%),8 (0.12),39 (22-0-17 56.41%),4 (0.10)
1,"King, Steven",19y 147d,38 (20-0-18 52.63%),12 (0.32),←,
18,"Lynch, Paul",24y 182d,45 (31-0-14 68.89%),33 (0.73),←,
21,"Mansfield, Michael",26y 253d,145 (86-1-58 59.66%),83 (0.57),←,
17,"McGrath, Tim",27y 193d,149 (94-1-54 63.42%),13 (0.09),142 (90-1-51 63.73%),13 (0.09)
31,"Mensch, David",25y 247d,79 (55-0-24 69.62%),80 (1.01),←,
39,"Milburn, Darren",21y 3d,14 (5-0-9 35.71%),7 (0.50),←,
23,"Pickering, Liam",29y 221d,108 (66-1-41 61.57%),50 (0.46),86 (57-1-28 66.86%),42 (0.49)
15,"Riccardi, Peter",25y 122d,129 (81-1-47 63.18%),128 (0.99),←,
11,"Roberts, Cameron",19y 223d,4 (1-0-3 25.00%),1 (0.25),←,
27,"Sanderson, Brenton",24y 50d,69 (39-1-29 57.25%),18 (0.26),59 (37-1-21 63.56%),13 (0.22)
37,"Simpson, Sean",28y 2d,111 (65-1-45 59.01%),18 (0.16),104 (64-1-39 62.02%),17 (0.16)
4,"Snell, Jason",20y 265d,16 (9-0-7 56.25%),17 (1.06),←,
26,"Stoneham, Barry",30y 68d,198 (115-2-81 58.59%),169 (0.85),←,
Totals,Totals,24y 342d,1779 (1077-14-688 60.54%),1108 (0.62),,
C,"Ayres, Gary",37y 202d,76 (47-1-28 62.50%),,←,
