Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",23y 284d,49 (32-0-17 65.31%),32 (0.65),←,
8,"Anderson, Dean",24y 359d,82 (58-0-24 70.73%),73 (0.89),←,
23,"Brereton, Dermott",27y 341d,189 (142-1-46 75.40%),427 (2.26),←,
4,"Collins, Andrew",27y 91d,119 (87-0-32 73.11%),30 (0.25),←,
13,"Dear, Paul",25y 210d,70 (49-0-21 70.00%),60 (0.86),←,
19,"Dunstall, Jason",27y 346d,163 (126-0-37 77.30%),749 (4.60),←,
16,"Gowers, Andrew",23y 105d,40 (29-0-11 72.50%),20 (0.50),←,
6,"Hall, Tony",27y 313d,72 (57-0-15 79.17%),115 (1.60),←,
11,"Jarman, Darren",25y 179d,42 (28-0-14 66.67%),65 (1.55),←,
1,"Jencke, Ray",26y 122d,112 (80-0-32 71.43%),23 (0.21),←,
24,"Langford, Chris",29y 205d,212 (159-1-52 75.24%),31 (0.15),←,
12,"Lawrence, Stephen",23y 94d,65 (44-0-21 67.69%),17 (0.26),←,
20,"Maginness, Scott",25y 358d,79 (57-0-22 72.15%),4 (0.05),←,
38,"McCrabb, Austin",27y 180d,45 (26-0-19 57.78%),5 (0.11),9 (6-0-3 66.67%),1 (0.11)
28,"McDonald, Alex",22y 163d,16 (10-0-6 62.50%),9 (0.56),←,
2,"Mew, Chris",31y 79d,225 (162-1-62 72.22%),20 (0.09),←,
35,"Morrissey, James",27y 295d,99 (74-0-25 74.75%),94 (0.95),←,
44,"Platten, John",29y 130d,154 (114-0-40 74.03%),160 (1.04),←,
18,"Pritchard, Darrin",26y 126d,121 (89-0-32 73.55%),68 (0.56),←,
25,"Taylor, Jason",23y 306d,22 (9-0-13 40.91%),9 (0.41),15 (8-0-7 53.33%),5 (0.33)
Totals,Totals,26y 141d,1976 (1432-3-541 72.47%),2011 (1.02),,
C,"Joyce, Alan",49y 278d,67 (50-0-17 74.63%),,←,
