Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",31y 177d,272 (154-0-118 56.62%),243 (0.89),149 (70-0-79 46.98%),123 (0.83)
2,"Carr, Josh",27y 118d,170 (111-1-58 65.59%),93 (0.55),65 (34-0-31 52.31%),33 (0.51)
10,"Cook, Troy",31y 13d,192 (90-0-102 46.88%),77 (0.40),149 (66-0-83 44.30%),66 (0.44)
15,"Crowley, Ryan",23y 173d,49 (27-0-22 55.10%),42 (0.86),←,
25,"Dodd, Steven",24y 66d,59 (32-0-27 54.24%),4 (0.07),←,
33,"Farmer, Jeff",30y 62d,228 (109-0-119 47.81%),459 (2.01),110 (57-0-53 51.82%),200 (1.82)
40,"Foster, Andrew",21y 359d,2 (2-0-0 100.00%),2 (1.00),←,
27,"Gilmore, Daniel",24y 176d,32 (20-0-12 62.50%),9 (0.28),←,
14,"Grover, Antoni",27y 167d,129 (60-0-69 46.51%),17 (0.13),←,
4,"Hasleby, Paul",26y 74d,166 (72-0-94 43.37%),100 (0.60),←,
43,"Hayden, Roger",26y 259d,79 (44-0-35 55.70%),7 (0.09),←,
37,"Johnson, Michael",22y 309d,53 (31-0-22 58.49%),8 (0.15),←,
8,"McManus, Shaun",31y 197d,216 (88-0-128 40.74%),89 (0.41),←,
18,"McPharlin, Luke",25y 267d,112 (63-0-49 56.25%),70 (0.63),100 (55-0-45 55.00%),67 (0.67)
16,"Mundy, David",22y 36d,63 (35-0-28 55.56%),11 (0.17),←,
29,"Pavlich, Matthew",25y 237d,174 (79-0-95 45.40%),308 (1.77),←,
7,"Peake, Brett",24y 51d,39 (24-0-15 61.54%),21 (0.54),←,
3,"Schammer, Byron",22y 65d,83 (50-0-33 60.24%),27 (0.33),←,
6,"Solomon, Dean",27y 228d,178 (101-1-76 57.02%),67 (0.38),20 (9-0-11 45.00%),11 (0.55)
17,"Tarrant, Chris",26y 341d,181 (84-0-97 46.41%),332 (1.83),20 (9-0-11 45.00%),33 (1.65)
22,"Thornton, Scott",24y 348d,55 (29-0-26 52.73%),5 (0.09),←,
34,"Warnock, Robert",20y 218d,11 (6-0-5 54.55%),4 (0.36),←,
Totals,Totals,25y 312d,2543 (1311-2-1230 51.55%),1995 (0.78),,
C,"Harvey, Mark",42y 75d,6 (4-0-2 66.67%),,←,
