Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",23y 266d,52 (20-0-32 38.46%),13 (0.25),←,
17,"Cooney, Adam",20y 232d,49 (20-0-29 40.82%),44 (0.90),←,
4,"Cross, Daniel",23y 51d,54 (21-1-32 39.81%),9 (0.17),←,
10,"Eagleton, Nathan",27y 191d,180 (79-3-98 44.72%),160 (0.89),124 (53-1-70 43.15%),115 (0.93)
13,"Giansiracusa, Daniel",24y 70d,95 (35-2-58 37.89%),88 (0.93),←,
9,"Gilbee, Lindsay",24y 316d,81 (33-1-47 41.36%),45 (0.56),←,
3,"Grant, Chris",33y 158d,320 (163-5-152 51.72%),530 (1.66),←,
16,"Griffen, Ryan",19y 297d,25 (13-0-12 52.00%),11 (0.44),←,
8,"Hahn, Mitch",25y 10d,99 (37-1-61 37.88%),63 (0.64),←,
25,"Hargrave, Ryan",24y 298d,78 (29-2-47 38.46%),19 (0.24),←,
6,"Johnson, Brad",29y 306d,262 (119-5-138 46.37%),351 (1.34),←,
36,"Lake, Brian",24y 82d,61 (21-0-40 34.43%),8 (0.13),←,
29,"McGuinness, Kieran",22y 316d,24 (5-2-17 25.00%),7 (0.29),←,
23,"McMahon, Jordan",22y 358d,80 (28-2-50 36.25%),30 (0.38),←,
43,"Montgomery, Brett",32y 353d,192 (121-3-68 63.80%),108 (0.56),66 (43-1-22 65.91%),57 (0.86)
38,"Morris, Dale",23y 142d,25 (15-0-10 60.00%),1 (0.04),←,
2,"Murphy, Robert",23y 345d,109 (41-2-66 38.53%),74 (0.68),←,
1,"Ray, Farren",20y 58d,26 (10-0-16 38.46%),12 (0.46),←,
30,"Robbins, Matthew",29y 12d,121 (50-2-69 42.15%),92 (0.76),114 (46-2-66 41.23%),92 (0.81)
5,"Smith, Rohan",32y 354d,284 (135-5-144 48.42%),237 (0.83),←,
11,"Street, Peter",25y 348d,49 (18-1-30 37.76%),9 (0.18),32 (11-0-21 34.38%),6 (0.19)
7,"West, Scott",31y 187d,284 (131-4-149 46.83%),100 (0.35),←,
Totals,Totals,25y 282d,2550 (1144-41-1365 44.86%),2011 (0.79),,
C,"Eade, Rodney",48y 46d,182 (97-2-83 53.85%),,30 (16-0-14 53.33%),
