Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Baguley, Mark",4,1,4,8,,,,2.0,1.0,,1.0,3.0,1.0,3.0,,3.0,5.0,,,4.0,,,84.0
2,"Bellchambers, Tom",7,3,9,16,,,23.0,5.0,1.0,3.0,3.0,7.0,2.0,5.0,,8.0,7.0,1.0,,2.0,,,87.0
32,"Colyer, Travis",9,2,13,22,,1.0,,2.0,,5.0,4.0,1.0,1.0,,,8.0,14.0,,,,1.0,,79.0
6,"Daniher, Joe",13,9,3,16,4,,,1.0,,3.0,1.0,4.0,1.0,1.0,,6.0,9.0,2.0,3.0,,,,77.0
13,"Fantasia, Orazio",6,4,10,16,,,,1.0,1.0,4.0,,2.0,1.0,,,4.0,12.0,1.0,,,3.0,,83.0
8,"Gleeson, Martin",7,4,4,11,,,,3.0,2.0,2.0,,2.0,,1.0,,4.0,9.0,,,3.0,1.0,,79.0
9,"Goddard, Brendon",12,3,19,31,1,,,1.0,4.0,,1.0,2.0,1.0,2.0,,6.0,24.0,,,1.0,1.0,,88.0
15,"Green, Josh",8,2,3,11,,3.0,,3.0,,1.0,,2.0,,1.0,,4.0,6.0,,1.0,,,1.0,82.0
36,"Hartley, Michael",10,8,4,14,,,,5.0,,,,3.0,,2.0,,3.0,11.0,1.0,,12.0,,,99.0
21,"Heppell, Dyson",17,7,17,34,1,,,4.0,2.0,6.0,3.0,4.0,,,2.0,10.0,22.0,1.0,1.0,1.0,1.0,,86.0
26,"Hooker, Cale",11,9,6,17,5,3.0,,2.0,,1.0,,,1.0,,3.0,10.0,7.0,4.0,3.0,1.0,,1.0,79.0
40,"Howlett, Ben",9,2,7,16,,,,2.0,,3.0,1.0,2.0,,,,7.0,10.0,1.0,,2.0,,,78.0
18,"Hurley, Michael",14,6,11,25,,,,1.0,8.0,1.0,,2.0,,,,6.0,16.0,,,9.0,,,96.0
47,"Kelly, James",13,6,7,20,,,,3.0,6.0,3.0,,3.0,1.0,,,5.0,13.0,,,1.0,,,80.0
43,"McDonald-Tipungwuti, Anthony",14,4,5,19,4,1.0,,6.0,,5.0,2.0,3.0,1.0,,,6.0,13.0,,,1.0,6.0,,70.0
1,"McGrath, Andrew",9,6,12,21,,,,1.0,2.0,1.0,,1.0,,,,3.0,18.0,1.0,,1.0,1.0,,81.0
45,"McKenna, Conor",19,6,3,22,,1.0,,3.0,4.0,6.0,,,2.0,,1.0,7.0,14.0,,,,4.0,1.0,88.0
7,"Merrett, Zach",20,6,18,38,1,1.0,,7.0,4.0,8.0,6.0,3.0,2.0,,,13.0,25.0,,1.0,2.0,,1.0,77.0
23,"Myers, David",4,1,10,14,,,,1.0,2.0,,2.0,1.0,,,,5.0,9.0,,,3.0,,,69.0
17,"Stewart, James",10,6,11,21,2,1.0,,2.0,,6.0,1.0,3.0,,2.0,,12.0,11.0,1.0,1.0,,,1.0,86.0
4,"Watson, Jobe",11,7,19,30,1,1.0,,4.0,1.0,2.0,9.0,,,,,16.0,15.0,,1.0,2.0,,,77.0
11,"Zaharakis, David",10,2,16,26,,1.0,,11.0,2.0,7.0,2.0,1.0,,,,4.0,22.0,,,2.0,9.0,1.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,104,211,448,19,17.0,23.0,70.0,40.0,67.0,36.0,49.0,14.0,17.0,6.0,150.0,292.0,13.0,11.0,47.0,27.0,6.0,
Opposition,Opposition,202,90,160,362,8,13.0,49.0,74.0,42.0,51.0,35.0,48.0,17.0,14.0,,139.0,226.0,11.0,12.0,58.0,5.0,5.0,
