Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
26,"Bice, Riley",24y 296d,15 (8-0-7 53.33%),1 (0.07),←,
22,"Blakey, Nick",25y 142d,146 (81-1-64 55.82%),47 (0.32),←,
39,"Buller, Jack",24y 64d,5 (3-0-2 60.00%),5 (1.00),←,
16,"Campbell, Braeden",23y 165d,89 (53-1-35 60.11%),28 (0.31),←,
7,"Cunningham, Harry",31y 225d,214 (131-1-82 61.45%),52 (0.24),←,
4,"Grundy, Brodie",31y 95d,238 (127-2-109 53.78%),77 (0.32),44 (28-0-16 63.64%),7 (0.16)
21,"Gulden, Errol",23y 1d,98 (65-1-32 66.84%),72 (0.73),←,
29,"Hamling, Joel",32y 101d,104 (49-0-55 47.12%),3 (0.03),13 (7-0-6 53.85%),3 (0.23)
9,"Hayward, Will",26y 266d,181 (102-1-78 56.63%),224 (1.24),←,
5,"Heeney, Isaac",29y 75d,219 (137-1-81 62.79%),289 (1.32),←,
17,"Jordon, James",24y 211d,109 (76-1-32 70.18%),36 (0.33),44 (28-0-16 63.64%),19 (0.43)
19,"Ladhams, Peter",27y 186d,61 (37-0-24 60.66%),32 (0.52),29 (15-0-14 51.72%),11 (0.38)
44,"Lloyd, Jake",31y 302d,266 (162-1-103 61.09%),49 (0.18),←,
27,"McInerney, Justin",24y 335d,106 (64-1-41 60.85%),42 (0.40),←,
2,"McLean, Hayden",26y 180d,94 (54-1-39 57.98%),96 (1.02),←,
43,"Melican, Lewis",28y 257d,96 (54-1-41 56.77%),2 (0.02),←,
14,"Mills, Callum",28y 108d,169 (98-1-70 58.28%),29 (0.17),←,
24,"Rampe, Dane",35y 47d,267 (169-2-96 63.67%),9 (0.03),←,
34,"Roberts, Matt",21y 353d,47 (30-0-17 63.83%),4 (0.09),←,
8,"Rowbottom, James",24y 303d,135 (77-1-57 57.41%),40 (0.30),←,
12,"Sheldrick, Angus",21y 254d,24 (13-1-10 56.25%),8 (0.33),←,
1,"Warner, Chad",24y 61d,103 (63-0-40 61.17%),95 (0.92),←,
15,"Wicks, Sam",25y 308d,82 (52-0-30 63.41%),44 (0.54),←,
Totals,Totals,26y 316d,2868 (1705-18-1145 59.45%),1284 (0.45),,
C,"Cox, Dean",43y 352d,18 (9-0-9 50.00%),,←,
