St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",21y 288d,39 (18-0-21 46.15%),16 (0.41),←,
15,"Billings, Jack",21y 338d,59 (23-0-36 38.98%),44 (0.75),←,
22,"Brown, Nathan",28y 217d,147 (85-1-61 58.16%),7 (0.05),17 (9-0-8 52.94%),
27,"Bruce, Josh",25y 44d,83 (30-1-52 36.75%),124 (1.49),69 (29-1-39 42.75%),121 (1.75)
2,"Carlisle, Jake",25y 294d,102 (49-0-53 48.04%),59 (0.58),17 (9-0-8 52.94%),5 (0.29)
7,"Dunstan, Luke",22y 174d,64 (26-1-37 41.41%),32 (0.50),←,
14,"Geary, Jarryn",29y 29d,158 (84-1-73 53.48%),25 (0.16),←,
4,"Gresham, Jade",19y 332d,35 (19-0-16 54.29%),32 (0.91),←,
18,"Longer, Billy",24y 71d,55 (16-0-39 29.09%),3 (0.05),46 (14-0-32 30.43%),3 (0.07)
13,"Lonie, Jack",20y 343d,37 (15-0-22 40.54%),27 (0.73),←,
43,"Marshall, Rowan",21y 240d,1 (0-0-1 0.00%),,←,
11,"Montagna, Leigh",33y 262d,287 (152-5-130 53.83%),155 (0.54),←,
16,"Newnes, Jack",24y 148d,108 (40-1-67 37.50%),31 (0.29),←,
12,"Riewoldt, Nick",34y 278d,333 (166-6-161 50.75%),714 (2.14),←,
17,"Roberton, Dylan",26y 31d,119 (54-0-65 45.38%),19 (0.16),82 (32-0-50 39.02%),14 (0.17)
6,"Ross, Sebastian",24y 76d,76 (29-1-46 38.82%),12 (0.16),←,
5,"Savage, Shane",26y 198d,118 (62-1-55 52.97%),55 (0.47),62 (21-1-40 34.68%),18 (0.29)
35,"Sinclair, Jack",22y 160d,39 (17-0-22 43.59%),25 (0.64),←,
9,"Steele, Jack",21y 221d,32 (15-0-17 46.88%),12 (0.38),15 (7-0-8 46.67%),3 (0.20)
3,"Steven, Jack",27y 116d,149 (59-2-88 40.27%),94 (0.63),←,
25,"Stevens, Koby",26y 34d,85 (36-0-49 42.35%),40 (0.47),11 (6-0-5 54.55%),6 (0.55)
29,"Webster, Jimmy",24y 24d,63 (22-1-40 35.71%),2 (0.03),←,
Totals,Totals,25y 45d,2189 (1017-21-1151 46.46%),1528 (0.70),,
C,"Richardson, Alan",52y 66d,84 (31-1-52 37.50%),,83 (31-1-51 37.95%),
