Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
29,"Beaumont, Simon",26y 198d,121 (66-0-55 54.55%),76 (0.63),←,
21,"Bradley, Craig",38y 249d,369 (219-2-148 59.62%),244 (0.66),←,
35,"Campbell, Blake",19y 326d,4 (0-0-4 0.00%),1 (0.25),←,
16,"Camporeale, Scott",26y 322d,161 (95-0-66 59.01%),151 (0.94),←,
48,"Doering, Jordan",22y 288d,10 (4-0-6 40.00%),5 (0.50),←,
25,"Fevola, Brendan",21y 160d,38 (21-0-17 55.26%),63 (1.66),←,
31,"Fletcher, Simon",23y 316d,64 (35-0-29 54.69%),27 (0.42),←,
45,"Franchina, Anthony",24y 261d,83 (44-0-39 53.01%),24 (0.29),←,
9,"Hickmott, Adrian",30y 91d,160 (99-0-61 61.88%),101 (0.63),110 (67-0-43 60.91%),77 (0.70)
33,"Houlihan, Ryan",20y 159d,46 (23-0-23 50.00%),46 (1.00),←,
12,"Lappin, Matthew",26y 132d,140 (72-1-67 51.79%),160 (1.14),85 (44-0-41 51.76%),134 (1.58)
4,"Livingston, Luke",19y 237d,8 (0-0-8 0.00%),,←,
10,"Mansfield, Michael",30y 325d,232 (130-1-101 56.25%),117 (0.50),51 (27-0-24 52.94%),17 (0.33)
5,"McKay, Andrew",31y 350d,216 (126-1-89 58.56%),28 (0.13),←,
2,"McKernan, Corey",28y 192d,195 (120-0-75 61.54%),246 (1.26),13 (1-0-12 7.69%),13 (1.00)
19,"Merrington, Andrew",23y 214d,13 (3-0-10 23.08%),10 (0.77),←,
18,"Murphy, Justin",26y 66d,121 (57-0-64 47.11%),103 (0.85),91 (42-0-49 46.15%),85 (0.93)
40,"Plunkett, Jim",23y 338d,37 (15-0-22 40.54%),12 (0.32),27 (10-0-17 37.04%),11 (0.41)
7,"Ratten, Brett",30y 353d,246 (141-0-105 57.32%),114 (0.46),←,
32,"Thornton, Bret",18y 226d,4 (0-0-4 0.00%),,←,
8,"Whitnall, Lance",22y 310d,124 (64-0-60 51.61%),253 (2.04),←,
34,"Wiggins, Simon",19y 291d,15 (5-0-10 33.33%),6 (0.40),←,
Totals,Totals,25y 146d,2407 (1339-5-1063 55.63%),1787 (0.74),,
C,"Brittain, Wayne",44y 16d,37 (16-0-21 43.24%),,←,
