Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Charles, Sean",4,2,,4,,,,,,,,,,,,,,,,,,,
33,"Farmer, Jeff",7,,3,10,,3.0,,1.0,,,,,3.0,,,,,,,,,,
21,"Febey, Steven",11,,9,20,,,,3.0,,,,,2.0,1.0,,,,,,,,,
48,"Grgic, Brent",11,2,3,14,,,,,,,,,1.0,1.0,,,,,,,,,
15,"Hopgood, Paul",11,1,8,19,,,,,,,,,,1.0,,,,,,,,,
27,"Ingerson, Anthony",3,3,6,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
37,"Lamprill, Andrew",5,1,2,7,,,,3.0,,,,,,1.0,,,,,,,,,
6,"Lovett, Glenn",13,3,15,28,,,,2.0,,,,,,2.0,,,,,,,,,
35,"McDonald, Anthony",12,3,6,18,1,1.0,,2.0,,,,,3.0,3.0,,,,,,,,,
9,"Neitz, David",13,5,5,18,4,3.0,,1.0,,,,,,,,,,,,,,,
14,"Newton, Leigh",6,2,3,9,,,,,,,,,,1.0,,,,,,,,,
38,"OBrien, Darren",8,4,4,12,1,1.0,,1.0,,,,,,,,,,,,,,,
4,"Obst, Andrew",14,4,4,18,,1.0,,,,,,,,2.0,,,,,,,,,
16,"Pyman, Robert",5,1,7,12,,,,1.0,,,,,,2.0,,,,,,,,,
42,"Robertson, Russell",3,4,3,6,1,2.0,,1.0,,,,,1.0,,,,,,,,,,
5,"Schwarz, David",4,3,2,6,,2.0,4.0,,,,,,,1.0,,,,,,,,,
29,"Smith, Shaun",8,1,4,12,,,,,,,,,2.0,,,,,,,,,,
11,"Stynes, Jim",12,4,12,24,,1.0,24.0,1.0,,,,,1.0,6.0,,,,,,,,,
12,"Viney, Todd",20,1,12,32,,,,5.0,,,,,1.0,4.0,,,,,,,,,
22,"Woewodin, Shane",5,1,7,12,,,,1.0,,,,,,,,,,,,,,,
13,"Yze, Adem",17,6,4,21,,1.0,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,51,119,311,7,17.0,28.0,24.0,,,,,15.0,26.0,,,,,,,,,
Opposition,Opposition,200,75,135,335,15,7.0,28.0,35.0,,,,,26.0,15.0,6.0,,,,,,,,
