Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",9,4,7,16,,,,2.0,2.0,2.0,2.0,4.0,1.0,1.0,,6.0,10.0,1.0,,1.0,,,80.0
15,"Anderson, Noah",18,5,7,25,,,,,2.0,2.0,2.0,2.0,,1.0,,8.0,17.0,,,1.0,3.0,,84.0
2 ↑,"Atkins, Rory",2,1,1,3,,,,1.0,,1.0,,,,,,,3.0,,,,,,14.0
10,"Ballard, Charlie",8,6,3,11,,,,,2.0,,,2.0,1.0,1.0,,3.0,8.0,,,3.0,,,93.0
3,"Bowes, Jack",10,2,5,15,,,,1.0,3.0,1.0,1.0,3.0,1.0,2.0,,5.0,9.0,,,2.0,,,72.0
29,"Burgess, Chris",3,,3,6,,,5.0,1.0,1.0,1.0,2.0,,,,,5.0,1.0,,,6.0,,,79.0
25,"Collins, Sam",9,13,10,19,,,,2.0,1.0,1.0,,5.0,,3.0,,5.0,14.0,2.0,,9.0,,,93.0
19,"Corbett, Josh",5,4,1,6,1,1.0,,2.0,,3.0,,1.0,,,,3.0,4.0,2.0,1.0,2.0,,,85.0
50,"Farrar, Jy",12,7,5,17,,,,,3.0,,,3.0,,,,3.0,14.0,,,3.0,,,73.0
8,"Fiorini, Brayden",15,6,15,30,1,,,1.0,7.0,3.0,5.0,3.0,1.0,,,10.0,19.0,,,4.0,,,73.0
40,"Jeffrey, Joel",6,2,2,8,1,1.0,,,,3.0,,3.0,1.0,,,5.0,3.0,1.0,1.0,1.0,,,66.0
34,"King, Ben",4,2,2,6,,,,1.0,,1.0,,3.0,1.0,1.0,,4.0,2.0,2.0,,2.0,,,94.0
23 ↓,"Lemmens, Sean",5,5,5,10,,,,,,1.0,,3.0,,3.0,,3.0,7.0,2.0,,1.0,,,72.0
13,"Lukosius, Jack",17,7,2,19,,,,3.0,9.0,1.0,,2.0,1.0,1.0,,2.0,13.0,,,1.0,2.0,,88.0
44,"Macpherson, Darcy",10,5,6,16,,,,4.0,1.0,2.0,1.0,5.0,1.0,1.0,,7.0,11.0,,,3.0,,,82.0
11,"Miller, Touk",9,,21,30,,,,3.0,2.0,3.0,5.0,4.0,1.0,,,11.0,19.0,,,1.0,,,79.0
27,"Powell, Wil",13,,7,20,,,,3.0,5.0,1.0,,8.0,2.0,2.0,,6.0,7.0,,,4.0,1.0,,79.0
18,"Rowell, Matt",2,2,11,13,,,,1.0,,1.0,4.0,2.0,2.0,1.0,,10.0,4.0,,,,,1.0,77.0
6,"Sexton, Alex",12,5,2,14,,1.0,,1.0,,5.0,,3.0,1.0,,,4.0,11.0,,1.0,,2.0,,77.0
37,"Sharp, Jeremy",14,6,5,19,,,,1.0,2.0,5.0,2.0,2.0,,,,3.0,16.0,,,1.0,,,94.0
32,"Smith, Zac",,,5,5,,,18.0,1.0,,1.0,3.0,1.0,1.0,1.0,,7.0,,,,2.0,,,76.0
24,"Swallow, David",15,7,8,23,,,,3.0,5.0,3.0,3.0,3.0,1.0,,,7.0,17.0,,,1.0,,,86.0
21,"Townsend, Jacob",7,3,7,14,1,,,1.0,,5.0,1.0,10.0,1.0,4.0,,7.0,7.0,,,1.0,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,92,140,345,4,6.0,23.0,32.0,45.0,46.0,31.0,72.0,17.0,22.0,,124.0,216.0,10.0,3.0,49.0,8.0,2.0,
Opposition,Opposition,222,94,183,405,14,14.0,34.0,35.0,42.0,61.0,37.0,57.0,22.0,17.0,6.0,146.0,257.0,18.0,16.0,50.0,10.0,6.0,
