Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
11,"Bennell, Harley",22y 233d,73 (18-0-55 24.66%),87 (1.19),←,
23,"Dixon, Charlie",24y 242d,54 (17-0-37 31.48%),69 (1.28),←,
33,"Hall, Aaron",24y 195d,51 (19-0-32 37.25%),46 (0.90),←,
14,"Hallahan, Mitch",22y 273d,11 (3-0-8 27.27%),3 (0.27),5 (0-0-5 0.00%),1 (0.20)
5,"Harbrow, Jarrod",26y 309d,154 (65-1-88 42.53%),46 (0.30),84 (25-0-59 29.76%),25 (0.30)
28,"Kolodjashnij, Kade",19y 287d,26 (8-0-18 30.77%),5 (0.19),←,
40,"Lemmens, Sean",20y 202d,25 (10-0-15 40.00%),5 (0.20),←,
21,"Leslie, Jack",20y 26d,4 (0-0-4 0.00%),,←,
37,"Lonergan, Jesse",20y 190d,17 (5-0-12 29.41%),2 (0.12),←,
19,"Lynch, Tom",22y 204d,66 (19-0-47 28.79%),91 (1.38),←,
32,"Matera, Brandon",23y 73d,60 (18-0-42 30.00%),67 (1.12),←,
18,"McKenzie, Trent",23y 50d,82 (24-0-58 29.27%),20 (0.24),←,
44,"Miller, Touk",19y 90d,8 (1-0-7 12.50%),3 (0.38),←,
22,"Nicholls, Tom",23y 80d,20 (7-0-13 35.00%),5 (0.25),←,
10,"Prestia, Dion",22y 223d,81 (21-0-60 25.93%),26 (0.32),←,
29,"Raines, Andrew",29y 76d,126 (43-1-82 34.52%),15 (0.12),3 (0-0-3 0.00%),
35,"Rischitelli, Michael",29y 135d,186 (68-3-115 37.37%),82 (0.44),75 (19-0-56 25.33%),35 (0.47)
8,"Russell, Luke",23y 119d,58 (14-0-44 24.14%),23 (0.40),←,
42,"Saad, Adam",20y 304d,7 (1-0-6 14.29%),1 (0.14),←,
20,"Schade, Henry",21y 227d,4 (1-0-3 25.00%),,←,
6,"Sexton, Alex",21y 171d,31 (8-0-23 25.81%),15 (0.48),←,
25,"Stanley, Danny",27y 94d,82 (24-0-58 29.27%),38 (0.46),77 (23-0-54 29.87%),38 (0.49)
Totals,Totals,23y 57d,1226 (394-5-827 32.14%),649 (0.53),,
C,"Eade, Rodney",57y 49d,322 (170-4-148 53.42%),,8 (1-0-7 12.50%),
