Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
18,"Banfield, Todd",20y 3d,14 (5-0-9 35.71%),19 (1.36),←,
20,"Black, Simon",31y 89d,268 (156-4-108 58.96%),157 (0.59),←,
17,"Brennan, Jared",25y 338d,111 (53-3-55 49.10%),69 (0.62),←,
33,"Buchanan, Amon",27y 264d,125 (68-2-55 55.20%),64 (0.51),9 (2-0-7 22.22%),7 (0.78)
1,"Clark, Mitch",22y 255d,57 (26-2-29 47.37%),28 (0.49),←,
22,"Collier, Tom",21y 98d,17 (7-0-10 41.18%),1 (0.06),←,
44,"Cornelius, Aaron",20y 33d,3 (0-0-3 0.00%),7 (2.33),←,
4,"Johnstone, Travis",29y 349d,206 (100-1-105 48.79%),135 (0.66),46 (22-0-24 47.83%),24 (0.52)
23,"Leuenberger, Matthew",22y 24d,36 (16-1-19 45.83%),4 (0.11),←,
9,"McGrath, Ashley",27y 42d,148 (80-2-66 54.73%),109 (0.74),←,
21,"Merrett, Daniel",25y 201d,95 (43-3-49 46.84%),17 (0.18),←,
34,"OBrien, Jesse",19y 138d,1 (0-0-1 0.00%),,←,
24,"Patfull, Joel",25y 206d,91 (41-3-47 46.70%),20 (0.22),←,
31,"Polkinghorne, James",21y 161d,33 (17-1-15 53.03%),17 (0.52),←,
6,"Power, Luke",30y 174d,254 (146-3-105 58.07%),203 (0.80),←,
30,"Redden, Jack",19y 204d,24 (11-1-12 47.92%),9 (0.38),←,
10,"Rich, Daniel",20y 24d,38 (19-1-18 51.32%),20 (0.53),←,
35,"Rischitelli, Michael",24y 174d,103 (47-3-53 47.09%),44 (0.43),←,
38,"Rockliff, Tom",20y 129d,12 (3-0-9 25.00%),3 (0.25),←,
3,"Sheldon, Sam",21y 115d,24 (13-1-10 56.25%),1 (0.04),←,
11,"Sherman, Justin",23y 156d,109 (47-3-59 44.50%),85 (0.78),←,
14,"Staker, Brent",26y 39d,124 (69-1-54 56.05%),91 (0.73),14 (5-0-9 35.71%),7 (0.50)
Totals,Totals,23y 329d,1893 (967-35-891 51.08%),1103 (0.58),,
C,"Voss, Michael",34y 359d,38 (19-1-18 51.32%),,←,
