Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",12,2,6,18,,1.0,,,,,,,,2.0,,,,,,,,,
26,"Bickley, Mark",18,3,14,32,,,,3.0,,,,,3.0,2.0,,,,,,,,,
21,"Brown, David",5,,3,8,,1.0,,1.0,,,,,,3.0,,,,,,,,,
34,"Hart, Ben",12,4,4,16,,,,2.0,,,,,,1.0,,,,,,,,,
17,"Hodges, Scott",2,2,5,7,1,1.0,,2.0,,,,,,,,,,,,,,,
35,"Jameson, Rod",9,6,1,10,2,,1.0,2.0,,,,,3.0,,,,,,,,,,
2,"Jarman, Andrew",14,1,12,26,,1.0,,5.0,,,,,1.0,1.0,,,,,,,,,
13,"Lee, Scott",11,4,2,13,1,,,3.0,,,,,3.0,,,,,,,,,,
27,"Liptak, Matthew",11,5,6,17,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
18,"Maynard, Rodney",10,9,9,19,,,,,,,,,,1.0,,,,,,,,,
10,"McDermott, Chris",12,1,15,27,,1.0,,,,,,,3.0,2.0,,,,,,,,,
11,"McGuinness, Tony",20,3,11,31,,1.0,,,,,,,2.0,2.0,,,,,,,,,
6,"Modra, Tony",7,3,,7,5,1.0,,,,,,,2.0,1.0,,,,,,,,,
15,"Pittman, David",,1,,,,,1.0,,,,,,,,,,,,,,,,
32,"Ricciuto, Mark",10,1,5,15,,,,1.0,,,,,2.0,,,,,,,,,,
5,"Robran, Matthew",15,14,12,27,,,11.0,2.0,,,,,1.0,2.0,,,,,,,,,
7,"Smart, Nigel",6,1,1,7,,,2.0,1.0,,,,,1.0,2.0,,,,,,,,,
4,"Tasker, Sean",,,3,3,,,,1.0,,,,,,1.0,,,,,,,,,
12,"Tregenza, Simon",17,5,12,29,1,,,,,,,,1.0,1.0,,,,,,,,,
33,"Weidemann, Wayne",5,2,4,9,,1.0,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,67,125,321,11,10.0,15.0,24.0,,,,,23.0,24.0,,,,,,,,,
Opposition,Opposition,210,85,122,332,14,17.0,25.0,44.0,,,,,24.0,23.0,6.0,,,,,,,,
