Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",15,7,17,32,1,,,5.0,4.0,3.0,1.0,4.0,,1.0,3.0,13.0,20.0,,,2.0,2.0,,80.0
31,"Fritsch, Bayley",8,5,4,12,,,,2.0,4.0,2.0,,1.0,,,,2.0,9.0,,,3.0,,,78.0
17,"Frost, Sam",8,3,8,16,,,,1.0,3.0,2.0,1.0,,1.0,,,8.0,8.0,1.0,,6.0,2.0,1.0,94.0
11,"Gawn, Max",10,6,8,18,1,,37.0,3.0,2.0,2.0,1.0,1.0,1.0,,2.0,6.0,11.0,3.0,1.0,2.0,,1.0,91.0
4,"Harmes, James",17,7,12,29,1,1.0,,6.0,1.0,6.0,6.0,4.0,1.0,1.0,,15.0,16.0,2.0,2.0,,1.0,1.0,90.0
14,"Hibberd, Michael",14,3,8,22,,,,,4.0,3.0,,,1.0,,,3.0,18.0,,,2.0,1.0,,90.0
39,"Jetta, Neville",4,1,4,8,,,,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,4.0,,,2.0,1.0,1.0,78.0
2,"Jones, Nathan",14,3,13,27,1,1.0,,2.0,,5.0,5.0,2.0,,,,10.0,17.0,1.0,2.0,,,,83.0
24,"Kennedy Harris, Jay",10,3,5,15,,1.0,,5.0,1.0,2.0,1.0,1.0,2.0,1.0,,7.0,8.0,1.0,,1.0,,,87.0
16,"Kent, Dean",,,1,1,,,,,,,,,,,,,1.0,,,,,,4.0
6,"Lewis, Jordan",10,8,12,22,,,,1.0,4.0,,,,,,,7.0,16.0,,,3.0,,,94.0
28,"McDonald, Oscar",7,7,9,16,,,,3.0,2.0,2.0,,1.0,,,,4.0,12.0,,,3.0,,1.0,97.0
25,"McDonald, Tom",8,7,6,14,3,,5.0,2.0,,2.0,,2.0,,1.0,,2.0,12.0,,2.0,3.0,,3.0,98.0
18,"Melksham, Jake",13,10,3,16,1,1.0,,2.0,,7.0,,4.0,,2.0,,4.0,15.0,1.0,3.0,1.0,,2.0,87.0
30,"Neal-Bullen, Alex",10,1,2,12,2,,,4.0,,2.0,1.0,,3.0,,,5.0,8.0,,,2.0,,1.0,90.0
13,"Oliver, Clayton",12,5,18,30,,,,4.0,2.0,3.0,4.0,3.0,1.0,2.0,,13.0,18.0,,,,1.0,,88.0
5,"Petracca, Christian",14,4,6,20,3,2.0,2.0,3.0,,2.0,2.0,4.0,1.0,1.0,,7.0,13.0,1.0,2.0,,,1.0,94.0
3,"Salem, Christian",17,7,9,26,,,,3.0,6.0,1.0,3.0,3.0,2.0,,,6.0,18.0,,,2.0,2.0,,86.0
9,"Spargo, Charlie",6,2,10,16,,1.0,,1.0,,,,3.0,,1.0,,6.0,10.0,,1.0,,,2.0,85.0
12,"Tyson, Dom",5,4,8,13,,,,1.0,1.0,2.0,1.0,,1.0,,,4.0,10.0,,,,1.0,,36.0
22,"Vandenberg, Aaron",13,7,8,21,1,1.0,,6.0,2.0,6.0,1.0,3.0,2.0,2.0,,6.0,17.0,,2.0,1.0,1.0,,85.0
26,"Weideman, Sam",7,6,10,17,1,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,,8.0,8.0,2.0,1.0,1.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,106,181,403,15,12.0,48.0,60.0,39.0,54.0,29.0,38.0,19.0,13.0,5.0,139.0,269.0,12.0,16.0,34.0,12.0,14.0,
Opposition,Opposition,196,110,159,355,8,9.0,18.0,46.0,34.0,50.0,32.0,42.0,13.0,19.0,1.0,111.0,254.0,12.0,10.0,62.0,17.0,7.0,
