0,1,2,3,4,5,6
←,"Round: 17 Venue: W.A.C.A. Date: Fri, 12-Jul-1991 6:40 PM (8:40 PM) Attendance: 30715","Round: 17 Venue: W.A.C.A. Date: Fri, 12-Jul-1991 6:40 PM (8:40 PM) Attendance: 30715","Round: 17 Venue: W.A.C.A. Date: Fri, 12-Jul-1991 6:40 PM (8:40 PM) Attendance: 30715","Round: 17 Venue: W.A.C.A. Date: Fri, 12-Jul-1991 6:40 PM (8:40 PM) Attendance: 30715","Round: 17 Venue: W.A.C.A. Date: Fri, 12-Jul-1991 6:40 PM (8:40 PM) Attendance: 30715",→
←,West Coast,3.5.23,6.9.45,13.11.89,20.15.135,→
←,Collingwood,3.3.21,5.4.34,7.5.47,8.6.54,→
←,Qrt margin,WC by 2,WC by 11,WC by 42,WC by 81,→
←,Qrt scores,WC 23-21,WC 22-13,WC 44-13,WC 46-7,→
←,Field umpires,"John Russo (154), Bryan Sheehan (108)","John Russo (154), Bryan Sheehan (108)","John Russo (154), Bryan Sheehan (108)","John Russo (154), Bryan Sheehan (108)",→
