Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",34y 23d,273 (113-2-158 41.76%),281 (1.03),253 (109-2-142 43.48%),260 (1.03)
17,"Burns, Scott",31y 238d,219 (94-1-124 43.15%),130 (0.59),←,
8,"Clement, James",29y 348d,214 (89-0-125 41.59%),49 (0.23),130 (63-0-67 48.46%),11 (0.08)
34,"Cloke, Jason",24y 104d,76 (37-0-39 48.68%),10 (0.13),←,
32,"Cloke, Travis",19y 166d,29 (13-0-16 44.83%),16 (0.55),←,
4,"Didak, Alan",23y 184d,99 (53-0-46 53.54%),143 (1.44),←,
15,"Egan, Chris",19y 296d,21 (8-0-13 38.10%),14 (0.67),←,
25,"Fraser, Josh",24y 225d,133 (69-0-64 51.88%),119 (0.89),←,
6,"Holland, Brodie",26y 227d,144 (61-0-83 42.36%),136 (0.94),108 (53-0-55 49.07%),99 (0.92)
37,"Iles, Sam",19y 60d,3 (1-0-2 33.33%),,←,
26,"Johnson, Ben",25y 135d,133 (69-0-64 51.88%),29 (0.22),←,
18,"Licuria, Paul",28y 226d,178 (76-0-102 42.70%),63 (0.35),168 (74-0-94 44.05%),61 (0.36)
24,"Lockyer, Tarkyn",26y 292d,139 (62-0-77 44.60%),74 (0.53),←,
43,"Lumumba, Heritier",19y 276d,13 (7-0-6 53.85%),1 (0.08),←,
27,"Maxwell, Nick",23y 76d,44 (21-0-23 47.73%),7 (0.16),←,
11,"OBree, Shane",27y 156d,165 (79-0-86 47.88%),68 (0.41),146 (70-0-76 47.95%),65 (0.45)
23,"Rocca, Anthony",29y 3d,204 (96-0-108 47.06%),333 (1.63),182 (85-0-97 46.70%),322 (1.77)
2,"Rusling, Sean",19y 316d,8 (4-0-4 50.00%),6 (0.75),←,
39,"Shaw, Heath",20y 264d,25 (12-0-13 48.00%),9 (0.36),←,
22,"Shaw, Rhyce",24y 306d,57 (27-0-30 47.37%),10 (0.18),←,
36,"Swan, Dane",22y 174d,48 (22-0-26 45.83%),23 (0.48),←,
14,"Wakelin, Shane",32y 6d,214 (100-2-112 47.20%),19 (0.09),120 (59-0-61 49.17%),
Totals,Totals,25y 54d,2439 (1113-5-1321 45.63%),1540 (0.63),,
C,"Malthouse, Mick",53y 1d,536 (298-4-234 55.97%),,158 (75-0-83 47.47%),
