Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 287d,127 (67-0-60 52.76%),115 (0.91),←,
12,"Cordy, Zaine",22y 315d,71 (37-0-34 52.11%),10 (0.14),←,
9,"Crozier, Hayden",25y 257d,108 (50-0-58 46.30%),45 (0.42),39 (19-0-20 48.72%),1 (0.03)
31,"Dale, Bailey",23y 47d,50 (24-0-26 48.00%),53 (1.06),←,
5,"Dunkley, Josh",22y 241d,66 (36-0-30 54.55%),36 (0.55),←,
15,"Duryea, Taylor",28y 136d,132 (91-1-40 69.32%),23 (0.17),14 (9-0-5 64.29%),2 (0.14)
44,"English, Tim",22y 28d,29 (14-0-15 48.28%),9 (0.31),←,
32,"Hayes, Will",24y 94d,9 (5-0-4 55.56%),4 (0.44),←,
7,"Hunter, Lachie",24y 268d,128 (65-0-63 50.78%),57 (0.45),←,
39,"Johannisen, Jason",26y 303d,126 (60-0-66 47.62%),41 (0.33),←,
27,"Lipinski, Patrick",21y 52d,32 (15-0-17 46.88%),23 (0.72),←,
22,"Lloyd, Sam",29y 188d,80 (42-0-38 52.50%),107 (1.34),23 (12-0-11 52.17%),38 (1.65)
11,"Macrae, Jack",25y 35d,141 (71-0-70 50.35%),34 (0.24),←,
16,"McLean, Toby",23y 219d,79 (42-0-37 53.16%),54 (0.68),←,
33,"Naughton, Aaron",19y 281d,41 (20-0-21 48.78%),34 (0.83),←,
20,"Richards, Ed",20y 66d,41 (19-0-22 46.34%),17 (0.41),←,
13,"Schache, Josh",22y 17d,54 (15-0-39 27.78%),66 (1.22),27 (12-0-15 44.44%),41 (1.52)
6,"Smith, Bailey",18y 274d,23 (12-0-11 52.17%),11 (0.48),←,
1,"Suckling, Matt",31y 44d,171 (113-0-58 66.08%),82 (0.48),69 (38-0-31 55.07%),31 (0.45)
14,"West, Rhylee",19y 57d,3 (2-0-1 66.67%),2 (0.67),←,
10,"Wood, Easton",30y 3d,160 (83-0-77 51.88%),18 (0.11),←,
2,"Young, Lewis",20y 261d,14 (9-0-5 64.29%),,←,
Totals,Totals,23y 324d,1685 (892-1-792 52.94%),841 (0.50),,
C,"Beveridge, Luke",49y 15d,116 (64-0-52 55.17%),,←,
