Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",27,7,8,35,,,,1.0,6.0,5.0,,5.0,1.0,,,7.0,27.0,1.0,,3.0,8.0,,100.0
42,"Collins, Andrew",4,5,13,17,,,,3.0,,2.0,1.0,1.0,,,,2.0,15.0,,,,,,70.0
24,"Coughlan, Mark",10,6,11,21,,,2.0,2.0,,2.0,3.0,2.0,1.0,,,7.0,14.0,2.0,,,,1.0,79.0
32,"Cousins, Ben",7,3,15,22,1,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,8.0,15.0,,,,,,51.0
3,"Deledio, Brett",14,6,16,30,1,1.0,,4.0,4.0,3.0,1.0,2.0,,1.0,,9.0,21.0,,,2.0,3.0,,100.0
10,"Edwards, Shane",6,5,7,13,,1.0,,4.0,,3.0,1.0,1.0,,,,3.0,11.0,,,,,,80.0
41,"Foley, Nathan",13,3,18,31,,,,6.0,1.0,4.0,7.0,3.0,1.0,1.0,1.0,16.0,15.0,,,,4.0,,79.0
44,"Graham, Angus",3,8,16,19,1,,21.0,6.0,1.0,,3.0,,2.0,,,11.0,8.0,2.0,1.0,1.0,,,76.0
23,"Jackson, Daniel",14,5,10,24,,,,7.0,,5.0,2.0,2.0,,,,2.0,21.0,,,,,,86.0
16,"McGuane, Luke",8,7,9,17,,1.0,,3.0,2.0,,,,1.0,,,5.0,13.0,2.0,1.0,6.0,,,100.0
40,"Moore, Kelvin",5,3,2,7,,,,2.0,1.0,,1.0,1.0,1.0,1.0,,2.0,5.0,,,6.0,,,91.0
38,"Nahas, Robin",11,5,5,16,1,2.0,,2.0,,4.0,,3.0,3.0,,,6.0,12.0,,1.0,1.0,1.0,1.0,92.0
17,"Newman, Chris",13,6,11,24,,,,3.0,3.0,,3.0,1.0,1.0,1.0,,6.0,18.0,,,7.0,2.0,,92.0
22,"Oakley-Nicholls, Jarrad",9,9,4,13,,,,2.0,,3.0,,1.0,,,,2.0,11.0,1.0,,3.0,,,74.0
14,"Polo, Dean",9,6,18,27,,1.0,,4.0,6.0,,1.0,2.0,,1.0,,7.0,20.0,1.0,,4.0,1.0,,95.0
18,"Rance, Alex",2,3,9,11,,,,,,,,,2.0,,,3.0,8.0,,,3.0,,1.0,49.0
8,"Riewoldt, Jack",6,5,3,9,,,,1.0,,3.0,1.0,1.0,,,,1.0,8.0,,1.0,5.0,,,89.0
25,"Schulz, Jay",8,4,2,10,1,1.0,,3.0,1.0,2.0,,1.0,2.0,,,5.0,5.0,1.0,1.0,4.0,,1.0,89.0
5,"Simmonds, Troy",7,2,4,11,4,1.0,9.0,1.0,,1.0,1.0,1.0,3.0,,,5.0,6.0,2.0,2.0,,,,69.0
30,"Tambling, Richard",14,10,13,27,,2.0,,2.0,1.0,2.0,1.0,2.0,,,,3.0,24.0,2.0,3.0,,,1.0,91.0
21,"Tuck, Shane",9,4,17,26,,,1.0,1.0,,3.0,6.0,,1.0,,,10.0,16.0,1.0,,1.0,,,64.0
35,"White, Matt",7,4,7,14,1,,,1.0,1.0,2.0,2.0,2.0,,1.0,,6.0,9.0,,,2.0,2.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,116,218,424,10,11.0,33.0,59.0,28.0,45.0,36.0,32.0,20.0,7.0,1.0,126.0,302.0,15.0,10.0,48.0,21.0,5.0,
Opposition,Opposition,186,117,153,339,15,7.0,27.0,45.0,32.0,44.0,20.0,35.0,7.0,20.0,5.0,100.0,238.0,19.0,12.0,50.0,22.0,12.0,
