Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",32y 124d,304 (184-6-114 61.51%),399 (1.31),56 (33-2-21 60.71%),92 (1.64)
5,"Boyd, Matthew",26y 305d,128 (63-2-63 50.00%),43 (0.34),←,
17,"Cooney, Adam",23y 271d,123 (63-2-58 52.03%),121 (0.98),←,
4,"Cross, Daniel",26y 90d,123 (60-3-60 50.00%),21 (0.17),←,
10,"Eagleton, Nathan",30y 230d,249 (117-5-127 47.99%),209 (0.84),193 (91-3-99 47.93%),164 (0.85)
13,"Giansiracusa, Daniel",27y 109d,163 (73-4-86 46.01%),171 (1.05),←,
9,"Gilbee, Lindsay",27y 355d,153 (75-2-76 49.67%),91 (0.59),←,
16,"Griffen, Ryan",22y 336d,88 (52-1-35 59.66%),45 (0.51),←,
8,"Hahn, Mitch",28y 49d,150 (71-2-77 48.00%),128 (0.85),←,
40,"Harbrow, Jarrod",20y 345d,36 (20-1-15 56.94%),20 (0.56),←,
25,"Hargrave, Ryan",27y 337d,152 (71-4-77 48.03%),35 (0.23),←,
7,"Higgins, Shaun",21y 116d,43 (24-1-18 56.98%),50 (1.16),←,
20,"Hill, Josh",20y 160d,32 (21-1-10 67.19%),37 (1.16),←,
15,"Hudson, Ben",30y 124d,91 (57-1-33 63.19%),9 (0.10),36 (25-1-10 70.83%),3 (0.08)
6,"Johnson, Brad",32y 345d,337 (162-7-168 49.11%),533 (1.58),←,
36,"Lake, Brian",27y 121d,135 (63-2-70 47.41%),14 (0.10),←,
27,"Minson, Will",24y 78d,79 (47-1-31 60.13%),41 (0.52),←,
38,"Morris, Dale",26y 181d,100 (58-2-40 59.00%),2 (0.02),←,
2,"Murphy, Robert",27y 19d,157 (67-4-86 43.95%),133 (0.85),←,
42,"Picken, Liam",22y 331d,12 (8-0-4 66.67%),5 (0.42),←,
14,"Ward, Callan",19y 79d,16 (11-0-5 68.75%),10 (0.63),←,
28,"Welsh, Scott",30y 203d,195 (116-1-78 59.74%),352 (1.81),30 (20-1-9 68.33%),52 (1.73)
Totals,Totals,26y 96d,2866 (1483-52-1331 51.74%),2469 (0.86),,
C,"Eade, Rodney",51y 85d,258 (140-4-114 55.04%),,106 (59-2-45 56.60%),
