Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",23y 36d,96 (48-1-47 50.52%),6 (0.06),←,
14,"Bedford, Toby",24y 61d,56 (37-0-19 66.07%),31 (0.55),38 (25-0-13 65.79%),22 (0.58)
32,"Briggs, Kieren",24y 295d,45 (28-0-17 62.22%),8 (0.18),←,
44,"Buckley, Jack",26y 223d,60 (33-1-26 55.83%),1 (0.02),←,
5,"Cadman, Aaron",20y 146d,29 (19-0-10 65.52%),25 (0.86),←,
17,"Callaghan, Finn",21y 92d,44 (24-0-20 54.55%),6 (0.14),←,
16,"Daniels, Brent",25y 140d,101 (57-0-44 56.44%),66 (0.65),←,
37,"Fonti, Joe",19y 216d,4 (4-0-0 100.00%),,←,
12,"Green, Tom",23y 186d,86 (42-1-43 49.42%),33 (0.38),←,
4,"Greene, Toby",30y 306d,233 (112-2-119 48.50%),364 (1.56),←,
27,"Himmelberg, Harry",28y 80d,171 (94-2-75 55.56%),161 (0.94),←,
23,"Hogan, Jesse",29y 166d,159 (76-0-83 47.80%),327 (2.06),69 (35-0-34 50.72%),157 (2.28)
39,"Idun, Connor",23y 364d,87 (45-1-41 52.30%),,←,
2,"Jones, Darcy",20y 115d,8 (5-0-3 62.50%),7 (0.88),←,
31,"McMullin, Toby",19y 356d,13 (9-0-4 69.23%),5 (0.38),←,
33,"OHalloran, Xavier",24y 16d,62 (32-1-29 52.42%),24 (0.39),←,
20,"Peatling, James",23y 341d,39 (19-0-20 48.72%),13 (0.33),←,
36,"Perryman, Harry",25y 221d,123 (65-1-57 53.25%),28 (0.23),←,
26,"Riccardi, Jake",24y 263d,69 (36-0-33 52.17%),87 (1.26),←,
15,"Taylor, Sam",25y 83d,105 (58-0-47 55.24%),1 (0.01),←,
28,"Thomas, Harvey",18y 354d,19 (12-0-7 63.16%),9 (0.47),←,
8,"Ward, Callan",34y 108d,309 (139-4-166 45.63%),153 (0.50),249 (107-4-138 43.78%),120 (0.48)
6,"Whitfield, Lachie",30y 9d,228 (114-4-110 50.88%),71 (0.31),←,
Totals,Totals,24y 261d,2146 (1108-18-1020 51.63%),1426 (0.66),,
C,"Kingsley, Adam",48y 342d,45 (27-0-18 60.00%),,←,
