Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
35,"Apeness, Michael",23y 139d,10 (6-0-4 60.00%),5 (0.50),←,
1,"Ballantyne, Hayden",30y 335d,163 (92-1-70 56.75%),244 (1.50),←,
41,"Banfield, Bailey",20y 110d,13 (6-0-7 46.15%),4 (0.31),←,
19,"Blakely, Connor",22y 106d,46 (17-0-29 36.96%),2 (0.04),←,
8,"Brayshaw, Andrew",18y 220d,13 (6-0-7 46.15%),4 (0.31),←,
5,"Cerra, Adam",18y 252d,12 (6-0-6 50.00%),6 (0.50),←,
36,"Cox, Brennan",19y 307d,17 (5-0-12 29.41%),13 (0.76),←,
7,"Fyfe, Nat",26y 271d,150 (85-1-64 57.00%),131 (0.87),←,
42,"Giro, Stefan",19y 98d,3 (2-0-1 66.67%),1 (0.33),←,
21,"Hamling, Joel",25y 68d,57 (30-0-27 52.63%),,34 (14-0-20 41.18%),
32,"Hill, Stephen",28y 46d,198 (103-0-95 52.02%),111 (0.56),←,
22,"Kersten, Shane",25y 93d,61 (38-0-23 62.30%),65 (1.07),24 (10-0-14 41.67%),24 (1.00)
26,"Langdon, Ed",22y 135d,37 (14-0-23 37.84%),20 (0.54),←,
3,"Matera, Brandon",26y 97d,113 (37-1-75 33.19%),134 (1.19),12 (6-0-6 50.00%),10 (0.83)
16,"Mundy, David",32y 331d,285 (149-1-135 52.46%),121 (0.42),←,
27,"Neale, Lachie",25y 23d,126 (63-0-63 50.00%),63 (0.50),←,
43,"Nyhuis, Ryan",21y 283d,8 (4-0-4 50.00%),5 (0.63),←,
38,"Ryan, Luke",22y 130d,24 (8-0-16 33.33%),1 (0.04),←,
31,"Sandilands, Aaron",35y 192d,265 (147-0-118 55.47%),98 (0.37),←,
11,"Sheridan, Tom",24y 231d,73 (38-0-35 52.05%),27 (0.37),←,
18,"Tucker, Darcy",21y 144d,42 (13-0-29 30.95%),18 (0.43),←,
14,"Wilson, Nathan",25y 160d,89 (45-2-42 51.69%),17 (0.19),12 (5-0-7 41.67%),1 (0.08)
Totals,Totals,24y 138d,1805 (914-6-885 50.64%),1090 (0.60),,
C,"Lyon, Ross",51y 220d,275 (161-5-109 59.45%),,154 (85-1-68 55.52%),
