Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",31y 38d,253 (144-0-109 56.92%),217 (0.86),130 (60-0-70 46.15%),97 (0.75)
36,"Browne, Andrew",22y 329d,20 (8-0-12 40.00%),6 (0.30),←,
2,"Carr, Josh",26y 344d,152 (102-1-49 67.43%),81 (0.53),47 (25-0-22 53.19%),21 (0.45)
9,"Carr, Matthew",28y 100d,142 (59-1-82 41.90%),61 (0.43),114 (52-0-62 45.61%),59 (0.52)
15,"Crowley, Ryan",23y 34d,33 (19-0-14 57.58%),32 (0.97),←,
41,"Duffield, Paul",22y 62d,9 (3-0-6 33.33%),2 (0.22),←,
27,"Gilmore, Daniel",24y 37d,20 (12-0-8 60.00%),4 (0.20),←,
14,"Grover, Antoni",27y 28d,110 (50-0-60 45.45%),14 (0.13),←,
4,"Hasleby, Paul",25y 300d,148 (62-0-86 41.89%),94 (0.64),←,
43,"Hayden, Roger",26y 120d,60 (34-0-26 56.67%),5 (0.08),←,
11,"Headland, Des",26y 77d,131 (84-0-47 64.12%),128 (0.98),79 (44-0-35 55.70%),76 (0.96)
8,"McManus, Shaun",31y 58d,197 (78-0-119 39.59%),84 (0.43),←,
18,"McPharlin, Luke",25y 128d,94 (53-0-41 56.38%),63 (0.67),82 (45-0-37 54.88%),60 (0.73)
16,"Mundy, David",21y 262d,44 (25-0-19 56.82%),2 (0.05),←,
23,"Parker, Shane",34y 49d,233 (93-0-140 39.91%),10 (0.04),←,
29,"Pavlich, Matthew",25y 98d,155 (69-0-86 44.52%),249 (1.61),←,
7,"Peake, Brett",23y 277d,31 (19-0-12 61.29%),16 (0.52),←,
31,"Sandilands, Aaron",24y 123d,80 (47-0-33 58.75%),21 (0.26),←,
6,"Solomon, Dean",27y 89d,160 (92-1-67 57.81%),59 (0.37),2 (0-0-2 0.00%),3 (1.50)
17,"Tarrant, Chris",26y 202d,163 (75-0-88 46.01%),305 (1.87),2 (0-0-2 0.00%),6 (3.00)
19,"Walker, James",28y 83d,143 (57-0-86 39.86%),13 (0.09),←,
1,"Webster, Luke",24y 318d,27 (13-0-14 48.15%),7 (0.26),←,
Totals,Totals,26y 77d,2405 (1198-3-1204 49.81%),1473 (0.61),,
C,"Connolly, Chris",44y 14d,117 (62-0-55 52.99%),,116 (61-0-55 52.59%),
