Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Bennett, Gerrard",3,1,1,4,,,,,,1.0,,,1.0,,,2.0,2.0,1.0,,,,,
24,"Bolton, Jude",5,1,3,8,,,,1.0,,3.0,1.0,1.0,1.0,,,6.0,2.0,,,3.0,,,
8,"Cresswell, Daryn",14,9,5,19,,,,3.0,1.0,2.0,6.0,2.0,,1.0,,5.0,14.0,,,2.0,,,
28,"Crouch, Jared",11,4,5,16,,1.0,,3.0,3.0,2.0,1.0,3.0,1.0,1.0,,7.0,10.0,,,1.0,1.0,,
6,"Dunkley, Andrew",8,6,5,13,,,,,8.0,,,,3.0,,,8.0,4.0,2.0,,2.0,,,
12,"Fosdike, Nic",19,7,4,23,2,1.0,,4.0,5.0,5.0,2.0,,,2.0,,8.0,14.0,,1.0,,,,
37,"Goodes, Adam",11,5,2,13,3,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,,7.0,5.0,,1.0,,,,
14,"Kelly, Paul",5,3,1,6,1,,,,,,1.0,3.0,,,,3.0,3.0,1.0,2.0,,,,
31,"Kirk, Brett",10,4,6,16,,,2.0,,3.0,1.0,1.0,2.0,1.0,1.0,,9.0,7.0,1.0,,,,,
3,"Lewis, Dale",13,6,2,15,1,,,1.0,2.0,5.0,2.0,1.0,,1.0,,5.0,9.0,1.0,,3.0,,,
34,"Luff, Troy",8,6,5,13,1,1.0,,1.0,,4.0,,1.0,2.0,1.0,,8.0,5.0,2.0,3.0,,,,
36,"Mathews, Ben",21,10,5,26,,,,3.0,4.0,6.0,5.0,2.0,,,2.0,5.0,21.0,1.0,,3.0,2.0,,
11,"Maxfield, Stuart",13,5,4,17,,1.0,,1.0,1.0,6.0,,,1.0,,,4.0,12.0,,,1.0,1.0,,
13,"McPherson, Daniel",9,3,6,15,1,,,,,4.0,3.0,1.0,,1.0,,6.0,9.0,,,1.0,,,
23,"Nicks, Matthew",14,5,5,19,,,,2.0,4.0,3.0,2.0,2.0,3.0,2.0,,7.0,10.0,1.0,,1.0,,,
16,"OConnor, Ryan",3,2,2,5,,,10.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,3.0,3.0,1.0,1.0,2.0,,,
39,"OKeefe, Ryan",2,2,,2,,,,1.0,,,,1.0,,1.0,,,2.0,,,1.0,,,
19,"OLoughlin, Michael",14,9,1,15,4,1.0,,,,4.0,2.0,,2.0,1.0,,4.0,9.0,2.0,5.0,2.0,,,
22,"Saddington, Jason",7,3,5,12,,,,1.0,2.0,2.0,2.0,1.0,,,,7.0,5.0,,,2.0,,,
25,"Schauble, Andrew",9,9,10,19,,,,1.0,1.0,,,,,,,6.0,13.0,,,3.0,,,
2,"Schwass, Wayne",10,1,11,21,,,,2.0,4.0,4.0,7.0,2.0,2.0,1.0,,8.0,12.0,,,2.0,,,
1,"Stafford, Greg",7,2,3,10,1,1.0,11.0,1.0,1.0,2.0,3.0,,,,,7.0,3.0,1.0,1.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,103,91,307,14,9.0,27.0,31.0,41.0,60.0,44.0,24.0,18.0,15.0,2.0,125.0,174.0,14.0,14.0,29.0,4.0,,
Opposition,Opposition,182,70,132,314,10,5.0,33.0,19.0,41.0,54.0,41.0,26.0,15.0,18.0,4.0,124.0,191.0,9.0,8.0,17.0,4.0,,
