Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",16,10,7,23,1,,,2.0,6.0,,2.0,6.0,1.0,3.0,,4.0,19.0,,1.0,6.0,5.0,,94.0
7,"Brown, Nathan",15,5,4,19,1,1.0,,1.0,1.0,3.0,2.0,1.0,,,,5.0,14.0,,2.0,,1.0,2.0,89.0
3,"Deledio, Brett",15,9,6,21,2,1.0,,3.0,5.0,4.0,,1.0,2.0,,,5.0,16.0,,1.0,2.0,14.0,1.0,92.0
10,"Edwards, Shane",2,2,3,5,,1.0,,4.0,,1.0,1.0,,,,,2.0,3.0,,1.0,2.0,1.0,,83.0
41,"Foley, Nathan",7,2,14,21,1,,,5.0,1.0,1.0,1.0,5.0,,3.0,,8.0,12.0,,1.0,,,,86.0
23,"Jackson, Daniel",10,5,8,18,,1.0,,,,2.0,1.0,2.0,,1.0,,4.0,14.0,,,6.0,,2.0,81.0
17,"Johnson, Kane",19,12,12,31,1,,,2.0,6.0,3.0,4.0,2.0,4.0,2.0,1.0,8.0,25.0,,,,,1.0,81.0
46,"King, Jake",5,2,9,14,,,,2.0,1.0,3.0,1.0,2.0,1.0,1.0,,5.0,9.0,,,4.0,2.0,,82.0
38,"McGuane, Luke",11,5,4,15,,,,3.0,7.0,1.0,,4.0,3.0,,,8.0,7.0,2.0,,4.0,1.0,,94.0
40,"Moore, Kelvin",13,6,2,15,,1.0,,,2.0,1.0,,1.0,1.0,1.0,,8.0,8.0,,,3.0,,,84.0
1,"Newman, Chris",15,6,6,21,2,,,,2.0,3.0,2.0,2.0,,2.0,,4.0,16.0,,1.0,2.0,4.0,,80.0
26,"Pattison, Adam",8,7,8,16,,1.0,11.0,2.0,,4.0,4.0,6.0,1.0,3.0,,6.0,10.0,,1.0,2.0,,,52.0
15,"Pettifer, Kayne",21,12,5,26,2,1.0,,2.0,,8.0,1.0,8.0,1.0,1.0,2.0,5.0,21.0,1.0,1.0,,,,92.0
6,"Polak, Graham",6,7,7,13,1,,7.0,,1.0,3.0,1.0,2.0,1.0,2.0,,2.0,11.0,,2.0,1.0,,2.0,56.0
4,"Raines, Andrew",10,5,4,14,,,,,1.0,4.0,1.0,3.0,,2.0,,3.0,12.0,,,1.0,3.0,,82.0
12,"Richardson, Matthew",19,15,6,25,1,4.0,,1.0,2.0,7.0,,6.0,2.0,,3.0,11.0,14.0,4.0,4.0,,,1.0,97.0
8,"Riewoldt, Jack",6,4,,6,2,,1.0,,,2.0,1.0,1.0,,,,3.0,3.0,1.0,2.0,1.0,,1.0,72.0
25,"Schulz, Jay",8,8,2,10,,1.0,,,,5.0,,,,,,,10.0,,3.0,,,,54.0
30,"Tambling, Richard",6,6,7,13,1,1.0,,1.0,,1.0,1.0,2.0,1.0,,,5.0,9.0,,2.0,1.0,,1.0,93.0
36,"Thursfield, Will",3,3,4,7,,,,3.0,3.0,,,2.0,,2.0,,2.0,4.0,1.0,,10.0,2.0,,100.0
32,"Tivendale, Greg",12,8,3,15,1,1.0,,5.0,,6.0,,1.0,1.0,1.0,,3.0,12.0,,1.0,2.0,4.0,,77.0
21,"Tuck, Shane",11,2,10,21,1,1.0,3.0,1.0,,4.0,8.0,2.0,1.0,2.0,,8.0,13.0,,1.0,2.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,141,131,369,17,17.0,22.0,37.0,38.0,66.0,31.0,59.0,20.0,26.0,6.0,109.0,262.0,9.0,24.0,49.0,37.0,11.0,
Opposition,Opposition,189,93,131,320,13,14.0,29.0,39.0,45.0,55.0,30.0,49.0,25.0,20.0,,115.0,204.0,12.0,10.0,53.0,37.0,6.0,
