Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",21y 76d,33 (6-0-27 18.18%),22 (0.67),←,
10,"Ballard, Charlie",19y 278d,17 (4-0-13 23.53%),1 (0.06),←,
3,"Bowes, Jack",21y 91d,33 (8-0-25 24.24%),8 (0.24),←,
7,"Brodie, Will",20y 247d,13 (2-0-11 15.38%),1 (0.08),←,
25,"Collins, Sam",24y 316d,20 (6-0-14 30.00%),,6 (3-0-3 50.00%),
19,"Corbett, Josh",23y 4d,1 (0-0-1 0.00%),2 (2.00),←,
8,"Fiorini, Brayden",21y 248d,32 (9-0-23 28.13%),12 (0.38),←,
1,"Hanley, Pearce",30y 163d,151 (44-0-107 29.14%),59 (0.39),22 (6-0-16 27.27%),1 (0.05)
5,"Harbrow, Jarrod",30y 283d,230 (84-2-144 36.96%),54 (0.23),160 (44-1-115 27.81%),33 (0.21)
39,"Holman, Nick",23y 333d,36 (8-0-28 22.22%),16 (0.44),27 (7-0-20 25.93%),16 (0.59)
20,"Hombsch, Jack",26y 51d,104 (53-0-51 50.96%),1 (0.01),6 (3-0-3 50.00%),
33,"Horlin-Smith, George",26y 126d,54 (34-1-19 63.89%),27 (0.50),3 (0-0-3 0.00%),
38,"Joyce, Jesse",21y 253d,52 (15-0-37 28.85%),1 (0.02),←,
41,"Lukosius, Jack",18y 261d,6 (3-0-3 50.00%),2 (0.33),←,
44,"Macpherson, Darcy",21y 180d,23 (6-0-17 26.09%),12 (0.52),←,
4,"Martin, Jack",24y 88d,87 (25-1-61 29.31%),75 (0.86),←,
11,"Miller, Touk",23y 64d,88 (20-1-67 23.30%),26 (0.30),←,
31,"Murdoch, Jordan",27y 35d,114 (75-2-37 66.67%),73 (0.64),6 (3-0-3 50.00%),
6,"Sexton, Alex",25y 145d,103 (28-0-75 27.18%),86 (0.83),←,
24,"Swallow, David",26y 159d,123 (34-0-89 27.64%),61 (0.50),←,
28,"Witts, Jarrod",26y 226d,86 (31-0-55 36.05%),23 (0.27),46 (13-0-33 28.26%),5 (0.11)
30,"Wright, Peter",22y 231d,55 (13-0-42 23.64%),72 (1.31),←,
Totals,Totals,23y 358d,1461 (508-7-946 34.77%),634 (0.43),,
C,"Dew, Stuart",39y 252d,28 (7-0-21 25.00%),,←,
