Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",21,3,8,29,1,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
18,"Bond, Troy",10,1,4,14,,,,,,,,,,,,,,,,,,,
44,"Caven, Peter",8,2,2,10,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
19,"Chalmers, Brett",,,,,,,,,,,,,,,,,,,,,,,
37,"Edwards, Tyson",5,2,2,7,,,,3.0,,,,,,,,,,,,,,,
13,"Ellen, Shane",4,2,6,10,1,,,,,,,,,3.0,,,,,,,,,
34,"Hart, Ben",14,5,7,21,,,,1.0,,,,,1.0,2.0,,,,,,,,,
35,"Jameson, Rod",11,4,7,18,,,,3.0,,,,,1.0,1.0,,,,,,,,,
2,"Jarman, Andrew",2,2,,2,1,,,,,,,,,,,,,,,,,,
3,"Jarman, Darren",10,6,2,12,3,,,3.0,,,,,1.0,2.0,,,,,,,,,
9,"Koster, Kym",14,2,7,21,1,1.0,,2.0,,,,,,2.0,,,,,,,,,
27,"Liptak, Matthew",12,4,20,32,1,,,1.0,,,,,1.0,2.0,2.0,,,,,,,,
10,"McDermott, Chris",,,4,4,,,,2.0,,,,,,,,,,,,,,,
11,"McGuinness, Tony",12,4,3,15,,3.0,,3.0,,,,,1.0,1.0,,,,,,,,,
23,"McLeod, Andrew",4,2,3,7,1,1.0,,,,,,,,,,,,,,,,,
6,"Modra, Tony",8,2,1,9,5,,,1.0,,,,,3.0,,,,,,,,,,
16,"Pesch, Nick",5,,7,12,,,,1.0,,,,,,,,,,,,,,,
15,"Pittman, David",9,9,12,21,,,23.0,,,,,,3.0,,,,,,,,,,
32,"Ricciuto, Mark",10,8,8,18,1,2.0,,,,,,,,2.0,,,,,,,,,
5,"Robran, Matthew",8,7,9,17,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
7,"Smart, Nigel",8,4,6,14,,,,4.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,69,118,293,17,11.0,23.0,28.0,,,,,14.0,21.0,2.0,,,,,,,,
Opposition,Opposition,190,51,108,298,23,14.0,16.0,30.0,,,,,21.0,14.0,4.0,,,,,,,,
