Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",14,5,5,19,2,3.0,,2.0,,5.0,4.0,4.0,2.0,1.0,,7.0,13.0,,3.0,1.0,4.0,1.0,86.0
21,"Barlow, Michael",11,7,15,26,1,,1.0,7.0,1.0,3.0,3.0,4.0,2.0,1.0,,8.0,19.0,,2.0,,,1.0,86.0
26,"Bradley, Kepler",9,6,10,19,1,,10.0,,3.0,2.0,1.0,,,,,7.0,12.0,3.0,1.0,1.0,,,79.0
30,"Clarke, Zac",1,1,1,2,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,61.0
15,"Crowley, Ryan",5,1,6,11,,,,7.0,2.0,2.0,,1.0,2.0,,,5.0,6.0,,,,,,89.0
41,"Duffield, Paul",19,7,3,22,1,,,2.0,8.0,1.0,1.0,3.0,3.0,,,6.0,14.0,,1.0,2.0,2.0,,92.0
13,"Fyfe, Nat",6,2,5,11,1,,,3.0,,1.0,,,1.0,,,5.0,6.0,1.0,,1.0,,1.0,85.0
14,"Grover, Antoni",5,3,7,12,,,,3.0,1.0,,2.0,1.0,1.0,1.0,,4.0,8.0,,,5.0,,,93.0
4,"Hasleby, Paul",6,3,7,13,1,,,1.0,,3.0,5.0,2.0,,1.0,,7.0,5.0,,1.0,2.0,,,72.0
43,"Hayden, Roger",11,3,3,14,,,,5.0,2.0,8.0,,1.0,,,,3.0,10.0,,,,,2.0,83.0
32,"Hill, Stephen",5,,8,13,,,,6.0,2.0,,3.0,1.0,1.0,,,7.0,6.0,,,2.0,1.0,,93.0
5,"Ibbotson, Garrick",7,5,5,12,,,,1.0,1.0,1.0,,1.0,,1.0,,4.0,7.0,1.0,,2.0,,,83.0
9,"McPhee, Adam",4,3,7,11,,,2.0,7.0,,,1.0,1.0,,1.0,,3.0,8.0,,,1.0,,,82.0
2,"Morabito, Anthony",7,2,7,14,2,,,1.0,,5.0,3.0,2.0,1.0,1.0,,6.0,8.0,1.0,1.0,2.0,,,80.0
16,"Mundy, David",14,5,14,28,,,,4.0,3.0,1.0,6.0,2.0,,,,16.0,13.0,1.0,1.0,1.0,2.0,,71.0
29,"Pavlich, Matthew",13,6,8,21,1,1.0,,3.0,2.0,2.0,2.0,2.0,1.0,,,7.0,14.0,,1.0,2.0,,2.0,90.0
31,"Sandilands, Aaron",3,5,13,16,,,42.0,3.0,,2.0,5.0,1.0,,,,8.0,8.0,2.0,,1.0,,,83.0
3,"Schammer, Byron",6,4,9,15,,1.0,,1.0,1.0,,3.0,6.0,1.0,3.0,,7.0,7.0,,1.0,,,,73.0
36,"Silvagni, Alex",10,4,3,13,,,,3.0,7.0,1.0,,3.0,1.0,,,6.0,7.0,1.0,,3.0,,,76.0
8,"Suban, Nick",8,1,4,12,,,,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,3.0,10.0,,,1.0,,,72.0
20,"Tarrant, Chris",4,3,3,7,,,,1.0,1.0,,,,2.0,,,4.0,4.0,,,6.0,,,96.0
47,"van Berlo, Jay",2,,5,7,,,,3.0,1.0,,1.0,2.0,2.0,1.0,,4.0,3.0,,,2.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,76,148,318,10,7.0,56.0,66.0,37.0,39.0,41.0,39.0,21.0,12.0,,128.0,189.0,10.0,13.0,36.0,9.0,7.0,
Opposition,Opposition,207,118,141,348,12,13.0,28.0,68.0,27.0,54.0,33.0,39.0,12.0,21.0,6.0,124.0,224.0,20.0,12.0,41.0,20.0,8.0,
