North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",21y 334d,4 (2-0-2 50.00%),1 (0.25),←,
3,"Anderson, Jed",24y 149d,38 (21-0-17 55.26%),15 (0.39),28 (14-0-14 50.00%),11 (0.39)
18,"Atley, Shaun",25y 291d,168 (87-0-81 51.79%),38 (0.23),←,
50,"Brown, Ben",25y 223d,91 (50-0-41 54.95%),196 (2.15),←,
13,"Clarke, Ryan",21y 14d,32 (13-0-19 40.63%),7 (0.22),←,
10,"Cunnington, Ben",27y 1d,179 (94-0-85 52.51%),76 (0.42),←,
1,"Daw, Majak",27y 112d,42 (16-0-26 38.10%),30 (0.71),←,
14,"Dumont, Trent",23y 1d,53 (19-0-34 35.85%),19 (0.36),←,
22,"Goldstein, Todd",30y,204 (105-1-98 51.72%),107 (0.52),←,
4,"Higgins, Shaun",30y 119d,196 (94-1-101 48.21%),205 (1.05),67 (36-0-31 53.73%),77 (1.15)
8,"Hrovat, Nathan",24y 24d,57 (22-0-35 38.60%),30 (0.53),27 (8-0-19 29.63%),16 (0.59)
34,"Macmillan, Jamie",26y 281d,131 (69-0-62 52.67%),44 (0.34),←,
11,"McDonald, Luke",23y 142d,88 (47-0-41 53.41%),15 (0.17),←,
40,"Murphy, Tom",20y 163d,4 (2-0-2 50.00%),,←,
12,"Simpkin, Jy",20y 118d,27 (11-0-16 40.74%),17 (0.63),←,
25,"Tarrant, Robbie",29y 67d,118 (58-0-60 49.15%),43 (0.36),←,
16,"Thompson, Scott",32y 53d,214 (104-2-108 49.07%),7 (0.03),←,
28,"Turner, Kayne",22y 182d,50 (27-0-23 54.00%),37 (0.74),←,
2,"Williams, Marley",24y 344d,95 (48-0-47 50.53%),10 (0.11),27 (12-0-15 44.44%),4 (0.15)
32,"Wood, Mason",24y 291d,34 (17-0-17 50.00%),45 (1.32),←,
19,"Wright, Sam",27y 351d,124 (71-0-53 57.26%),58 (0.47),←,
7,"Ziebell, Jack",27y 123d,180 (88-0-92 48.89%),121 (0.67),←,
Totals,Totals,25y 170d,2129 (1065-4-1060 50.02%),1121 (0.53),,
C,"Scott, Brad",42y 59d,193 (99-0-94 51.30%),,←,
