Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Charles, Sean",22y 13d,35 (13-0-22 37.14%),52 (1.49),←,
23,"Clarkson, Alastair",29y 34d,125 (51-2-72 41.60%),83 (0.66),32 (9-0-23 28.13%),22 (0.69)
33,"Farmer, Jeff",19y 341d,34 (8-0-26 23.53%),55 (1.62),←,
21,"Febey, Steven",27y 285d,169 (88-0-81 52.07%),23 (0.14),←,
32,"Gaspar, Damien",22y 64d,26 (7-0-19 26.92%),,←,
15,"Hopgood, Paul",23y 314d,69 (31-0-38 44.93%),6 (0.09),←,
27,"Ingerson, Anthony",27y 230d,65 (24-0-41 36.92%),39 (0.60),28 (8-0-20 28.57%),14 (0.50)
36,"Leoncelli, Andrew",22y 318d,16 (4-0-12 25.00%),3 (0.19),←,
17,"Lovett, Brett",31y 11d,227 (120-1-106 53.08%),45 (0.20),←,
3,"Lyon, Garry",29y 260d,203 (113-1-89 55.91%),383 (1.89),←,
35,"McDonald, Anthony",24y 352d,7 (1-0-6 14.29%),2 (0.29),←,
18,"Nettelbeck, Craig",25y 5d,75 (19-2-54 26.67%),41 (0.55),30 (9-0-21 30.00%),14 (0.47)
14,"Newton, Leigh",21y 67d,6 (1-0-5 16.67%),3 (0.50),←,
38,"OBrien, Darren",28y 70d,16 (4-0-12 25.00%),7 (0.44),←,
4,"Obst, Andrew",32y 285d,140 (69-0-71 49.29%),58 (0.41),←,
16,"Pyman, Robert",25y 237d,31 (13-0-18 41.94%),13 (0.42),10 (2-0-8 20.00%),4 (0.40)
10,"Seecamp, Marcus",24y 308d,93 (33-0-60 35.48%),15 (0.16),42 (15-0-27 35.71%),5 (0.12)
11,"Stynes, Jim",31y 38d,232 (120-1-111 51.94%),125 (0.54),←,
12,"Viney, Todd",31y 62d,182 (89-1-92 49.18%),66 (0.36),←,
22,"Woewodin, Shane",20y 323d,10 (2-0-8 20.00%),3 (0.30),←,
13,"Yze, Adem",19y 252d,35 (12-0-23 34.29%),15 (0.43),←,
Totals,Totals,25y 289d,1796 (822-8-966 45.77%),1037 (0.58),,
C,"Hutchison, Greg",39y 352d,1 (1-0-0 100.00%),,←,
