Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
26,"Burgoyne, Peter",21y 58d,26 (11-1-14 44.23%),22 (0.85),←,
7,"Chalmers, Brett",25y 339d,60 (24-1-35 40.83%),13 (0.22),10 (4-0-6 40.00%),5 (0.50)
12,"Cockatoo-Collins, Che",24y 23d,86 (48-3-35 57.56%),112 (1.30),1 (1-0-0 100.00%),3 (3.00)
28,"Daniels, Stephen",22y 206d,25 (11-2-12 48.00%),1 (0.04),←,
37,"Dew, Stuart",19y 222d,17 (6-1-10 38.24%),13 (0.76),←,
19,"Dickie, Donald",26y 324d,42 (18-2-22 45.24%),16 (0.38),←,
11,"Eagleton, Nathan",20y 138d,41 (18-2-21 46.34%),34 (0.83),←,
17,"Fiegert, Nigel",23y 59d,15 (7-1-7 50.00%),5 (0.33),←,
8,"Francis, Fabian",25y 155d,46 (19-1-26 42.39%),22 (0.48),23 (12-1-10 54.35%),5 (0.22)
10,"Francou, Josh",24y 233d,45 (20-2-23 46.67%),29 (0.64),←,
31,"French, Barnaby",23y 123d,1 (1-0-0 100.00%),,←,
29,"Kingsley, Adam",23y 220d,35 (17-1-17 50.00%),13 (0.37),←,
20,"Lade, Brendon",22y 261d,45 (20-2-23 46.67%),34 (0.76),←,
9,"Lyle, Brayden",26y 22d,69 (33-2-34 49.28%),10 (0.14),43 (19-2-22 46.51%),5 (0.12)
33,"Mead, Darren",27y 364d,45 (20-2-23 46.67%),3 (0.07),←,
14,"Paxman, Stephen",28y 114d,143 (41-1-101 29.02%),20 (0.14),41 (19-1-21 47.56%),2 (0.05)
27,"Poulton, Jared",21y 341d,1 (1-0-0 100.00%),1 (1.00),←,
6,"Schofield, Jarrad",24y 57d,64 (40-0-24 62.50%),39 (0.61),1 (1-0-0 100.00%),5 (5.00)
36,"Stevens, Nick",19y 84d,18 (8-1-9 47.22%),15 (0.83),←,
16,"Tredrea, Warren",20y 94d,19 (9-0-10 47.37%),36 (1.89),←,
1,"Wanganeen, Gavin",25y 283d,163 (91-5-67 57.36%),85 (0.52),36 (18-2-16 52.78%),22 (0.61)
15,"Wilson, Michael",22y 127d,44 (20-2-22 47.73%),21 (0.48),←,
Totals,Totals,23y 225d,1050 (483-32-535 46.00%),544 (0.52),,
C,"Williams, Mark",40y 219d,1 (1-0-0 100.00%),,←,
