Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
24,"Bews, Jed",23y 255d,47 (27-2-18 59.57%),4 (0.09),←,
46,"Blicavs, Mark",26y 151d,107 (73-2-32 69.16%),34 (0.32),←,
12,"Buzza, Wylie",21y 177d,6 (4-1-1 75.00%),5 (0.83),←,
35,"Dangerfield, Patrick",27y 143d,199 (114-1-84 57.54%),225 (1.13),45 (33-1-11 74.44%),62 (1.38)
22,"Duncan, Mitch",26y 77d,156 (115-1-40 74.04%),116 (0.74),←,
29,"Guthrie, Cameron",25y 7d,127 (85-2-40 67.72%),39 (0.31),←,
26,"Hawkins, Tom",29y 36d,208 (154-2-52 74.52%),435 (2.09),←,
25,"Henderson, Lachie",27y 255d,155 (77-2-76 50.32%),111 (0.72),38 (27-1-10 72.37%),7 (0.18)
8,"Kolodjashnij, Jake",22y 17d,44 (30-2-12 70.45%),,←,
13,"Lonergan, Tom",33y 101d,207 (150-3-54 73.19%),55 (0.27),←,
4,"Mackie, Andrew",33y 19d,277 (206-2-69 74.73%),100 (0.36),←,
27,"Menegola, Sam",25y 172d,27 (19-1-7 72.22%),20 (0.74),←,
10,"Menzel, Daniel",25y 347d,58 (47-0-11 81.03%),107 (1.84),←,
32,"Motlop, Steven",26y 167d,132 (89-2-41 68.18%),172 (1.30),←,
21,"Murdoch, Jordan",25y 156d,91 (61-2-28 68.13%),64 (0.70),←,
3,"Parfitt, Brandan",19y 121d,12 (10-0-2 83.33%),6 (0.50),←,
34,"Parsons, James",20y 136d,18 (12-1-5 69.44%),13 (0.72),←,
16,"Selwood, Scott",27y 152d,151 (79-1-71 52.65%),40 (0.26),16 (12-0-4 75.00%),3 (0.19)
9,"Smith, Zac",27y 185d,106 (42-1-63 40.09%),49 (0.46),41 (29-1-11 71.95%),18 (0.44)
44,"Stewart, Tom",24y 164d,18 (13-0-5 72.22%),2 (0.11),←,
7,"Taylor, Harry",31y 75d,226 (168-2-56 74.78%),66 (0.29),←,
2,"Tuohy, Zach",27y 259d,142 (63-2-77 45.07%),46 (0.32),22 (15-1-6 70.45%),6 (0.27)
Totals,Totals,26y 78d,2514 (1638-32-844 65.16%),1709 (0.68),,
C,"Scott, Chris",41y 115d,164 (117-2-45 71.95%),,←,
