Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Caldwell, Jye",13,6,3,16,,1.0,,7.0,1.0,1.0,5.0,2.0,2.0,1.0,,8.0,8.0,1.0,1.0,,,,76.0
12,"Cutler, Tom",13,6,4,17,1,,,,2.0,4.0,3.0,3.0,,1.0,,5.0,11.0,1.0,1.0,1.0,,1.0,95.0
2,"Draper, Sam",1,1,1,2,,,19.0,1.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,4.0,,,63.0
22,"Durham, Sam",4,2,10,14,,,,2.0,2.0,1.0,,3.0,2.0,1.0,,3.0,10.0,,,4.0,,1.0,75.0
35,"Guelfi, Matt",7,3,5,12,,2.0,,2.0,2.0,3.0,,,2.0,,,4.0,8.0,,1.0,1.0,,,84.0
33,"Ham, Brayden",6,1,5,11,,1.0,,3.0,1.0,3.0,1.0,2.0,,1.0,,4.0,7.0,,,4.0,,2.0,78.0
21,"Heppell, Dyson",14,7,8,22,,,,3.0,3.0,3.0,1.0,4.0,2.0,,,2.0,20.0,,,2.0,,,81.0
19,"Hind, Nick",18,3,3,21,,,,2.0,6.0,2.0,1.0,3.0,1.0,,,9.0,11.0,,,2.0,,1.0,84.0
29,"Kelly, Jake",8,5,2,10,,,,,5.0,,,4.0,,3.0,,1.0,8.0,,,3.0,,,100.0
15,"Laverde, Jayden",7,6,8,15,,1.0,,2.0,3.0,1.0,1.0,4.0,,2.0,,6.0,9.0,,,4.0,,,82.0
37,"Martin, Nic",10,8,10,20,,,,,2.0,1.0,3.0,1.0,,1.0,,4.0,16.0,,,,,1.0,86.0
1,"McGrath, Andrew",9,2,10,19,1,,,3.0,1.0,1.0,5.0,4.0,1.0,1.0,,10.0,8.0,,,1.0,1.0,,82.0
3,"Parish, Darcy",12,2,12,24,,,,3.0,,5.0,6.0,2.0,2.0,,,12.0,10.0,,,,,,81.0
16,"Perkins, Archie",8,2,3,11,1,,,4.0,1.0,1.0,1.0,,3.0,,,5.0,7.0,,,,,,85.0
34,"Phillips, Andrew",9,5,3,12,,,16.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,,8.0,6.0,1.0,,4.0,,,63.0
27,"Redman, Mason",9,3,4,13,,,,3.0,4.0,2.0,,2.0,,,,2.0,7.0,,,,,,78.0
14,"Ridley, Jordan",18,8,3,21,,,,3.0,8.0,,,2.0,1.0,1.0,,2.0,12.0,1.0,,3.0,,,90.0
9,"Shiel, Dylan",9,4,16,25,,,,5.0,2.0,3.0,6.0,3.0,1.0,,,12.0,12.0,,,,,2.0,78.0
5,"Smith, Devon",,,,,,,,,,,,,,,,,,,,,,,
17,"Stewart, James",6,4,2,8,,,,1.0,3.0,1.0,,5.0,1.0,3.0,,8.0,,4.0,,2.0,,,88.0
25,"Stringer, Jake",12,3,2,14,2,,,1.0,1.0,3.0,2.0,3.0,,1.0,,6.0,7.0,2.0,2.0,,,,82.0
40,"Wanganeen, Tex",3,2,,3,1,1.0,,3.0,,1.0,,,,,,1.0,2.0,,1.0,1.0,,,74.0
20,"Wright, Peter",10,5,,10,4,1.0,,1.0,,2.0,,2.0,,1.0,,4.0,4.0,3.0,5.0,1.0,,1.0,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,88,114,320,10,10.0,35.0,51.0,51.0,39.0,39.0,53.0,20.0,19.0,,117.0,184.0,13.0,12.0,37.0,1.0,9.0,
Opposition,Opposition,232,120,145,377,14,15.0,29.0,37.0,29.0,65.0,32.0,56.0,19.0,20.0,6.0,131.0,241.0,12.0,17.0,37.0,4.0,12.0,
