Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"AhMat, Robert",5,3,4,9,1,1.0,,2.0,,,,,,,,,,,,,,,
11,"Barnett, John",2,,,2,,,,,,,,,,,,,,,,,,,
26,"Brown, Gavin",6,9,10,16,,,,,,,,,,,1.0,,,,,,,,
5,"Buckley, Nathan",22,6,3,25,1,2.0,,,,,,,2.0,2.0,,,,,,,,,
28,"Crosisca, Gavin",12,6,6,18,,,,1.0,,,,,,,,,,,,,,,
24,"Curran, Chris",13,2,4,17,,,,4.0,,,,,,,,,,,,,,,
9,"Francis, Matthew",2,2,2,4,,,1.0,2.0,,,,,,,,,,,,,,,
2,"Francis, Tony",4,1,4,8,,,,,,,,,1.0,3.0,,,,,,,,,
27,"McDonald, Alex",9,3,5,14,,,,1.0,,,,,,1.0,,,,,,,,,
1,"Monkhorst, Damian",6,3,7,13,1,,13.0,2.0,,,,,2.0,1.0,,,,,,,,,
6,"Patterson, Stephen",11,5,3,14,1,1.0,,,,,,,1.0,,,,,,,,,,
35,"Prestigiacomo, Simon",4,1,,4,,,,,,,,,,,,,,,,,,,
3,"Richardson, Mark",11,5,6,17,,1.0,,2.0,,,,,5.0,1.0,,,,,,,,,
23,"Rocca, Anthony",5,4,1,6,3,,,2.0,,,,,1.0,,,,,,,,,,
36,"Rocca, Saverio",12,6,2,14,4,3.0,,,,,,,,1.0,,,,,,,,,
29,"Russell, Scott",7,2,17,24,,,,2.0,,,,,,,,,,,,,,,
12,"Schauble, Andrew",5,7,6,11,,,,1.0,,,,,,,,,,,,,,,
14,"Watson, Shane",3,2,1,4,,,,1.0,,,,,1.0,,,,,,,,,,
22,"Wild, Jason",5,3,6,11,,,,1.0,,,,,,1.0,,,,,,,,,
10,"Williams, Paul",15,4,1,16,1,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,
19,"Wright, Graham",10,3,8,18,,,,1.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,77,96,265,12,12.0,14.0,24.0,,,,,15.0,13.0,1.0,,,,,,,,
Opposition,Opposition,200,86,99,299,15,11.0,20.0,31.0,,,,,13.0,15.0,5.0,,,,,,,,
