Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Boyd, Matthew",4,2,6,10,,,,5.0,,1.0,,1.0,1.0,,,1.0,9.0,,,,,,64.0
17,"Cooney, Adam",12,4,10,22,,,,4.0,3.0,6.0,5.0,2.0,1.0,,,8.0,13.0,1.0,,,1.0,2.0,93.0
4,"Cross, Daniel",8,3,10,18,,,2.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,,7.0,11.0,,,,,1.0,79.0
10,"Eagleton, Nathan",10,6,5,15,1,,,1.0,2.0,3.0,1.0,8.0,,1.0,,3.0,12.0,,1.0,,,1.0,89.0
13,"Giansiracusa, Daniel",8,4,15,23,,,,4.0,,2.0,1.0,1.0,1.0,1.0,,5.0,17.0,,,3.0,,,91.0
9,"Gilbee, Lindsay",8,2,9,17,,,,1.0,6.0,2.0,3.0,1.0,1.0,,,7.0,10.0,,,5.0,4.0,,95.0
3,"Grant, Chris",8,4,2,10,1,,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,,7.0,4.0,1.0,,,,1.0,75.0
16,"Griffen, Ryan",9,4,6,15,,1.0,,7.0,6.0,3.0,,4.0,,2.0,,6.0,10.0,1.0,,3.0,1.0,,92.0
8,"Hahn, Mitch",1,1,,1,,,,1.0,,,,,,,,,1.0,,,,,,16.0
25,"Hargrave, Ryan",7,4,5,12,,,,,3.0,2.0,1.0,,,,,5.0,7.0,,,6.0,,,100.0
6,"Johnson, Brad",14,6,6,20,5,1.0,,1.0,1.0,2.0,3.0,4.0,2.0,1.0,,9.0,12.0,1.0,3.0,1.0,3.0,2.0,100.0
36,"Lake, Brian",6,3,5,11,,,,2.0,7.0,,,2.0,,,,3.0,7.0,1.0,,13.0,1.0,,100.0
29,"McGuinness, Kieran",1,,9,10,,,2.0,4.0,,,4.0,,,,,8.0,2.0,,,,,,51.0
23,"McMahon, Jordan",11,5,4,15,,,,4.0,7.0,2.0,1.0,,,,,1.0,12.0,1.0,,1.0,,1.0,93.0
43,"Montgomery, Brett",8,6,9,17,,1.0,,4.0,5.0,1.0,2.0,5.0,1.0,3.0,,10.0,7.0,1.0,1.0,3.0,3.0,,87.0
38,"Morris, Dale",7,4,6,13,1,1.0,,6.0,,1.0,1.0,2.0,,1.0,,5.0,8.0,,1.0,3.0,,,96.0
2,"Murphy, Robert",8,3,3,11,,,,1.0,,2.0,,2.0,1.0,,,6.0,5.0,,,1.0,,1.0,100.0
1,"Ray, Farren",6,1,4,10,1,,,,,1.0,,1.0,,,,1.0,9.0,,,3.0,1.0,,66.0
30,"Robbins, Matthew",8,4,1,9,5,1.0,,3.0,,1.0,,2.0,1.0,,,5.0,3.0,2.0,3.0,1.0,,,86.0
5,"Smith, Rohan",5,2,1,6,,,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,3.0,2.0,,,1.0,,,66.0
11,"Street, Peter",4,,5,9,,,31.0,3.0,2.0,2.0,,3.0,1.0,,,1.0,6.0,,,2.0,2.0,,80.0
7,"West, Scott",5,2,16,21,,,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,,7.0,11.0,,,1.0,2.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,158,70,137,295,14,6.0,39.0,64.0,48.0,38.0,30.0,43.0,20.0,13.0,,108.0,178.0,9.0,9.0,47.0,18.0,9.0,
Opposition,Opposition,214,84,127,341,17,14.0,60.0,55.0,22.0,66.0,59.0,40.0,14.0,20.0,6.0,138.0,199.0,11.0,19.0,39.0,4.0,7.0,
