West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Ah Chee, Brendon",6,5,7,13,1,,,2.0,,,1.0,1.0,,1.0,,6.0,9.0,,1.0,1.0,,1.0,73.0
33,"Ainsworth, Brayden",7,2,5,12,,,,2.0,1.0,1.0,2.0,1.0,,1.0,,4.0,8.0,,,3.0,,,66.0
28,"Cole, Tom",5,2,5,10,,,,3.0,2.0,,1.0,,1.0,,,4.0,6.0,,,2.0,,,74.0
15,"Cripps, Jamie",9,6,9,18,2,,,7.0,,1.0,3.0,2.0,1.0,,,7.0,11.0,1.0,3.0,,2.0,1.0,88.0
14,"Duggan, Liam",11,3,2,13,,,,2.0,2.0,2.0,,2.0,2.0,1.0,,6.0,7.0,,,1.0,,,78.0
3,"Gaff, Andrew",25,6,12,37,1,,,7.0,4.0,4.0,3.0,6.0,,1.0,1.0,10.0,25.0,,,,2.0,2.0,94.0
25,"Hurn, Shannon",17,6,7,24,,,,4.0,9.0,,,1.0,,,,5.0,13.0,1.0,,2.0,,,86.0
34,"Hutchings, Mark",22,6,3,25,,,,6.0,2.0,6.0,4.0,4.0,3.0,1.0,,8.0,17.0,,,1.0,,,83.0
23,"Jetta, Lewis",6,3,7,13,,,,,,2.0,,,,,,1.0,12.0,,,2.0,,2.0,84.0
29,"Lycett, Scott",5,,4,9,2,1.0,13.0,2.0,,1.0,1.0,3.0,3.0,2.0,,8.0,2.0,,,7.0,,1.0,81.0
7,"Masten, Chris",16,8,6,22,,,,,6.0,2.0,1.0,2.0,,,,5.0,18.0,,,,,,87.0
20,"McGovern, Jeremy",8,5,1,9,2,1.0,,1.0,1.0,2.0,,4.0,1.0,1.0,,6.0,4.0,2.0,1.0,5.0,,,89.0
36,"McInnes, Fraser",4,2,2,6,1,,,5.0,,1.0,,1.0,2.0,,,3.0,3.0,1.0,1.0,4.0,,,60.0
9,"Naitanui, Nic",5,1,2,7,,,34.0,6.0,2.0,3.0,3.0,2.0,1.0,1.0,,8.0,,1.0,,6.0,,1.0,68.0
8,"Redden, Jack",8,5,13,21,,,,10.0,2.0,1.0,3.0,9.0,,4.0,,8.0,13.0,,,1.0,,1.0,85.0
44,"Rioli, Willie",5,5,5,10,,,,3.0,,2.0,1.0,1.0,1.0,1.0,,4.0,7.0,,1.0,2.0,,,87.0
1,"Ryan, Liam",3,1,2,5,1,1.0,,1.0,,,,1.0,1.0,1.0,,6.0,1.0,1.0,1.0,1.0,,,71.0
31,"Schofield, Will",5,2,1,6,,,,2.0,1.0,,,,,,,1.0,5.0,,,8.0,,,96.0
5,"Sheppard, Brad",15,9,4,19,,,,4.0,5.0,1.0,,2.0,,1.0,,3.0,15.0,1.0,,8.0,,,92.0
13,"Shuey, Luke",13,1,13,26,1,,,10.0,3.0,2.0,10.0,3.0,,,,13.0,12.0,,,2.0,,,85.0
45,"Waterman, Jake",9,5,2,11,,,,1.0,,2.0,,1.0,1.0,,,5.0,5.0,,,,,1.0,82.0
6,"Yeo, Elliot",12,6,7,19,1,,,3.0,6.0,1.0,1.0,4.0,3.0,2.0,,13.0,7.0,2.0,,,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,89,119,335,12,6.0,47.0,81.0,46.0,34.0,34.0,50.0,20.0,18.0,1.0,134.0,200.0,10.0,8.0,56.0,4.0,10.0,
Opposition,Opposition,215,79,150,365,12,16.0,40.0,53.0,20.0,66.0,44.0,56.0,18.0,20.0,5.0,163.0,203.0,18.0,8.0,44.0,4.0,7.0,
