Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",19y 53d,3 (0-0-3 0.00%),,←,
2,"Dyson, Ricky",22y 338d,64 (22-1-41 35.16%),31 (0.48),←,
39,"Hocking, Heath",20y 248d,4 (1-0-3 25.00%),,←,
26,"Hooker, Cale",19y 323d,2 (0-0-2 0.00%),,←,
7,"Jetta, Leroy",20y 56d,22 (11-0-11 50.00%),14 (0.64),←,
14,"Johnson, Jason",30y 219d,184 (104-2-78 57.07%),109 (0.59),←,
18,"Lloyd, Matthew",30y 137d,252 (146-2-104 58.33%),891 (3.54),←,
36,"Lonergan, Sam",21y 158d,20 (8-0-12 40.00%),9 (0.45),←,
42,"Lovett-Murray, Nathan",25y 287d,85 (29-0-56 34.12%),47 (0.55),←,
13,"Lovett, Andrew",25y 294d,66 (20-1-45 31.06%),72 (1.09),←,
34,"Magin, Rhys",19y 180d,4 (0-0-4 0.00%),2 (0.50),←,
10,"McVeigh, Mark",27y 218d,176 (87-2-87 50.00%),89 (0.51),←,
22,"Michael, Mal",31y 68d,238 (124-1-113 52.31%),33 (0.14),37 (14-0-23 37.84%),5 (0.14)
6,"Monfries, Angus",21y 225d,72 (23-1-48 32.64%),67 (0.93),←,
17,"Nash, Jay",22y 254d,41 (16-1-24 40.24%),10 (0.24),←,
11,"Peverill, Damien",29y 50d,144 (68-2-74 47.92%),32 (0.22),←,
9,"Ramanauskas, Adam",27y 286d,134 (84-1-49 63.06%),63 (0.47),←,
30,"Ryder, Paddy",20y 170d,52 (19-1-32 37.50%),10 (0.19),←,
20,"Slattery, Henry",22y 222d,52 (19-1-32 37.50%),9 (0.17),←,
5,"Stanton, Brent",22y 122d,98 (34-1-63 35.20%),60 (0.61),←,
4,"Watson, Jobe",23y 205d,72 (27-1-44 38.19%),24 (0.33),←,
24,"Williams, John",19y 328d,1 (0-0-1 0.00%),,←,
Totals,Totals,23y 318d,1786 (842-18-926 47.14%),1572 (0.88),,
C,"Knights, Matthew",37y 331d,22 (8-0-14 36.36%),,←,
