Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",24y 38d,76 (51-1-24 67.76%),36 (0.47),←,
18,"Betts, Eddie",31y 266d,294 (142-3-149 48.81%),560 (1.90),110 (67-0-43 60.91%),270 (2.45)
16,"Brown, Luke",25y 331d,134 (78-1-55 58.58%),12 (0.09),←,
25,"Cheney, Kyle",28y 359d,85 (52-0-33 61.18%),2 (0.02),44 (28-0-16 63.64%),
5,"Crouch, Matt",23y 120d,89 (56-1-32 63.48%),19 (0.21),←,
39,"Doedee, Tom",21y 171d,20 (11-0-9 55.00%),2 (0.10),←,
26,"Douglas, Richard",31y 194d,236 (129-1-106 54.87%),162 (0.69),←,
7,"Gallucci, Jordan",20y 107d,16 (10-0-6 62.50%),12 (0.75),←,
6,"Gibbs, Bryce",29y 157d,252 (106-2-144 42.46%),149 (0.59),21 (11-0-10 52.38%),12 (0.57)
1,"Greenwood, Hugh",26y 166d,36 (21-1-14 59.72%),25 (0.69),←,
24,"Jacobs, Sam",30y 131d,195 (109-1-85 56.15%),48 (0.25),178 (102-1-75 57.58%),45 (0.25)
4,"Jenkins, Josh",29y 192d,135 (79-1-55 58.89%),267 (1.98),←,
8,"Kelly, Jake",23y 210d,52 (30-1-21 58.65%),,←,
3,"Knight, Riley",23y 145d,38 (28-1-9 75.00%),26 (0.68),←,
29,"Laird, Rory",24y 233d,120 (73-1-46 61.25%),11 (0.09),←,
27,"Lynch, Tom",27y 338d,122 (76-1-45 62.70%),171 (1.40),116 (72-1-43 62.50%),167 (1.44)
14,"Mackay, David",30y 25d,201 (120-1-80 59.95%),57 (0.28),←,
41,"McGovern, Mitch",23y 312d,47 (33-1-13 71.28%),67 (1.43),←,
30,"Milera, Wayne",20y 339d,42 (27-1-14 65.48%),14 (0.33),←,
22,"Otten, Andy",29y 96d,105 (59-1-45 56.67%),38 (0.36),←,
11,"Seedsman, Paul",26y 209d,87 (50-1-36 58.05%),43 (0.49),38 (23-1-14 61.84%),26 (0.68)
9,"Sloane, Rory",28y 155d,177 (104-1-72 59.04%),111 (0.63),←,
Totals,Totals,26y 162d,2559 (1444-22-1093 56.43%),1832 (0.72),,
C,"Pyke, Don",49y 257d,70 (45-1-24 65.00%),,←,
