Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bayes, Mark",3,,1,4,1.0,,,1.0,,,,,,2.0,,,,,,,,,
26,"Caven, Peter",5,3.0,2,7,,,,,,,,,1.0,,,,,,,,,,
23,"Crawford, Justin",10,5.0,6,16,,,,2.0,,,,,,3.0,,,,,,,,,
8,"Cresswell, Daryn",16,3.0,14,30,,,,,,,,,1.0,4.0,,,,,,,,,
5,"Daniels, Jayson",6,1.0,7,13,1.0,,,3.0,,,,,,,,,,,,,,,
18,"Direen, Scott",12,2.0,9,21,,,,,,,,,,,,,,,,,,,
6,"Dunkley, Andrew",9,5.0,9,18,1.0,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,
20,"Gaspar, Darren",5,1.0,6,11,1.0,,1.0,4.0,,,,,3.0,,,,,,,,,,
9,"Grant, Shannon",10,8.0,8,18,,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,
25,"Gray, Troy",1,1.0,2,3,,,3.0,,,,,,,,,,,,,,,,
11,"Kappler, Darren",7,2.0,2,9,,,,1.0,,,,,1.0,,,,,,,,,,
14,"Kelly, Paul",15,4.0,7,22,,,,4.0,,,,,2.0,1.0,,,,,,,,,
24,"Kickett, Derek",13,4.0,4,17,2.0,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
3,"Lewis, Dale",8,4.0,8,16,,,,3.0,,,,,1.0,,,,,,,,,,
4,"Lockett, Tony",7,6.0,1,8,5.0,2.0,,,,,,,,1.0,,,,,,,,,
34,"Luff, Troy",7,3.0,7,14,,,,,,,,,4.0,2.0,,,,,,,,,
2,"McRae, Dean",9,1.0,4,13,,,,,,,,,1.0,,,,,,,,,,
17,"Mooney, Jason",4,6.0,1,5,,,,1.0,,,,,,,,,,,,,,,
16,"Rocca, Anthony",6,5.0,3,9,1.0,3.0,,1.0,,,,,2.0,,,,,,,,,,
1,"Roos, Paul",7,3.0,11,18,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,
22,"Rose, Gavin",3,3.0,7,10,,,15.0,4.0,,,,,,2.0,,,,,,,,,
Totals,Totals,163,70.0,119,282,12.0,7.0,24.0,32.0,,,,,22.0,19.0,,,,,,,,,
Opposition,Opposition,194,62.0,114,308,21.0,8.0,28.0,27.0,,,,,20.0,22.0,6.0,,,,,,,,
