Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",16,2,5,21,,1.0,,7.0,4.0,7.0,3.0,2.0,1.0,,,9.0,9.0,1.0,,1.0,,,85.0
26,"Bonner, Riley",5,1,9,14,,,,1.0,4.0,1.0,,5.0,1.0,4.0,,7.0,6.0,,,1.0,,,78.0
33,"Byrne-Jones, Darcy",9,3,1,10,,1.0,,3.0,2.0,,,1.0,,,,6.0,2.0,2.0,1.0,1.0,,1.0,82.0
17,"Clurey, Tom",7,3,1,8,,,,2.0,3.0,,,1.0,1.0,,,5.0,4.0,1.0,,7.0,,,96.0
22,"Dixon, Charlie",10,5,4,14,5,2.0,3.0,2.0,,2.0,,2.0,3.0,1.0,3.0,10.0,4.0,3.0,5.0,4.0,,1.0,93.0
7,"Ebert, Brad",11,6,9,20,,,,11.0,,5.0,4.0,5.0,2.0,3.0,,11.0,10.0,1.0,1.0,1.0,,3.0,83.0
24,"Farrell, Kane",5,2,5,10,1,1.0,,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,5.0,6.0,,,2.0,,,61.0
9,"Gray, Robbie",14,2,5,19,1,1.0,,4.0,1.0,3.0,4.0,4.0,1.0,2.0,,10.0,7.0,1.0,1.0,,,,93.0
36,"Hombsch, Jack",3,3,4,7,,,,1.0,2.0,1.0,,2.0,,,,3.0,4.0,,,3.0,,,91.0
43,"Houston, Dan",10,2,2,12,,,,1.0,3.0,1.0,1.0,4.0,1.0,1.0,,9.0,4.0,,,11.0,,,87.0
42,"Jonas, Tom",8,3,3,11,,,,1.0,2.0,,,1.0,1.0,,,5.0,4.0,,,8.0,,,87.0
40,"Lienert, Jarrod",14,5,3,17,,,,2.0,3.0,5.0,1.0,2.0,1.0,,,8.0,9.0,1.0,,2.0,,,82.0
6,"Motlop, Steven",10,1,2,12,1,,,1.0,1.0,5.0,2.0,2.0,1.0,1.0,,5.0,10.0,,,2.0,3.0,1.0,73.0
29,"Pittard, Jasper",11,6,3,14,,,,5.0,4.0,2.0,1.0,2.0,1.0,,,7.0,8.0,,,7.0,,,82.0
21,"Polec, Jared",22,1,10,32,,1.0,,2.0,3.0,6.0,6.0,4.0,2.0,,2.0,13.0,18.0,,,1.0,,,86.0
2,"Powell-Pepper, Sam",5,2,9,14,,1.0,,6.0,,5.0,1.0,4.0,1.0,3.0,,4.0,10.0,,,2.0,,1.0,68.0
11,"Rockliff, Tom",16,1,5,21,,,,10.0,1.0,2.0,3.0,3.0,1.0,1.0,,9.0,11.0,,,1.0,,,80.0
4,"Ryder, Paddy",1,1,4,5,,,33.0,4.0,,,1.0,,1.0,,,5.0,,1.0,,5.0,,,58.0
23,"Watts, Jack",5,3,10,15,1,,,3.0,,2.0,,5.0,1.0,3.0,,5.0,9.0,,1.0,1.0,,,81.0
39,"Westhoff, Justin",11,4,6,17,1,1.0,11.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,,6.0,9.0,1.0,1.0,5.0,,1.0,86.0
16,"Wines, Ollie",13,3,13,26,,,,7.0,3.0,2.0,4.0,4.0,2.0,1.0,,16.0,11.0,1.0,1.0,1.0,,,74.0
20,"Wingard, Chad",16,2,9,25,1,2.0,,6.0,,5.0,6.0,3.0,1.0,,,16.0,9.0,1.0,2.0,3.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,61,122,344,11,12.0,47.0,86.0,40.0,58.0,42.0,60.0,27.0,23.0,5.0,174.0,164.0,14.0,13.0,69.0,3.0,8.0,
Opposition,Opposition,191,40,147,338,5,4.0,43.0,83.0,37.0,49.0,50.0,72.0,23.0,27.0,1.0,163.0,165.0,6.0,5.0,64.0,2.0,3.0,
