Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",24y 295d,94 (37-0-57 39.36%),23 (0.24),12 (4-0-8 33.33%),
34,"Bewley, Brett",25y 137d,19 (8-0-11 42.11%),6 (0.32),←,
19,"Blakely, Connor",24y 180d,65 (25-0-40 38.46%),2 (0.03),←,
8,"Brayshaw, Andrew",20y 295d,52 (20-0-32 38.46%),12 (0.23),←,
5,"Cerra, Adam",20y 327d,54 (21-0-33 38.89%),10 (0.19),←,
6,"Conca, Reece",28y 17d,137 (71-1-65 52.19%),25 (0.18),33 (13-0-20 39.39%),2 (0.06)
36,"Cox, Brennan",22y 16d,43 (14-0-29 32.56%),27 (0.63),←,
12,"Crowden, Mitch",21y 123d,20 (8-0-12 40.00%),7 (0.35),←,
4,"Darcy, Sean",22y 78d,37 (12-0-25 32.43%),9 (0.24),←,
44,"Duman, Taylin",22y 133d,35 (15-0-20 42.86%),1 (0.03),←,
7,"Fyfe, Nat",28y 346d,183 (97-1-85 53.28%),156 (0.85),←,
31,"Henry, Liam",19y 1d,2 (1-0-1 50.00%),1 (0.50),←,
32,"Hill, Stephen",30y 120d,214 (109-0-105 50.93%),112 (0.52),←,
15,"Hughes, Ethan",25y 266d,63 (23-0-40 36.51%),4 (0.06),←,
37,"Lobb, Rory",27y 202d,102 (54-2-46 53.92%),86 (0.84),28 (12-0-16 42.86%),22 (0.79)
16,"Mundy, David",35y 40d,328 (165-1-162 50.46%),141 (0.43),←,
13,"Ryan, Luke",24y 205d,62 (23-0-39 37.10%),3 (0.05),←,
28,"Schultz, Lachie",22y 273d,20 (7-0-13 35.00%),12 (0.60),←,
22,"Serong, Caleb",19y 202d,10 (5-0-5 50.00%),2 (0.20),←,
20,"Taberner, Matthew",27y 73d,84 (38-0-46 45.24%),100 (1.19),←,
10,"Walters, Michael",29y 235d,162 (78-1-83 48.46%),269 (1.66),←,
14,"Wilson, Nathan",27y 235d,127 (60-2-65 48.03%),18 (0.14),50 (20-0-30 40.00%),2 (0.04)
Totals,Totals,25y 7d,1913 (891-8-1014 46.58%),1026 (0.54),,
C,"Longmuir, Justin",39y 221d,13 (5-0-8 38.46%),,←,
