Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Bentley, Greg",20y 33d,9 (6-0-3 66.67%),3 (0.33),←,
20,"Brogan, Dean",28y 149d,87 (60-1-26 69.54%),31 (0.36),←,
7,"Burgoyne, Peter",29y 103d,190 (109-3-78 58.16%),181 (0.95),←,
8,"Burgoyne, Shaun",24y 203d,111 (77-0-34 69.37%),114 (1.03),←,
25,"Cassisi, Domenic",24y 232d,89 (58-1-30 65.73%),37 (0.42),←,
35,"Cornes, Chad",27y 181d,167 (105-1-61 63.17%),132 (0.79),←,
18,"Cornes, Kane",24y 127d,122 (78-1-43 64.34%),54 (0.44),←,
33,"Ebert, Brett",23y 175d,61 (32-1-28 53.28%),74 (1.21),←,
29,"Krakouer, Nathan",19y 7d,7 (6-0-1 85.71%),4 (0.57),←,
5,"Lade, Brendon",30y 306d,177 (101-3-73 57.91%),148 (0.84),←,
12,"Lonie, Nathan",24y 69d,88 (32-0-56 36.36%),44 (0.50),24 (12-0-12 50.00%),9 (0.38)
22,"Mahoney, Josh",29y 193d,95 (48-0-47 50.53%),87 (0.92),65 (38-0-27 58.46%),77 (1.18)
4,"Motlop, Daniel",25y 57d,61 (25-1-35 41.80%),66 (1.08),14 (5-0-9 35.71%),13 (0.93)
16,"Pearce, Danyle",21y 35d,33 (16-0-17 48.48%),26 (0.79),←,
36,"Pettigrew, Michael",22y 57d,38 (19-0-19 50.00%),22 (0.58),←,
15,"Rodan, David",23y 216d,72 (25-0-47 34.72%),53 (0.74),7 (6-0-1 85.71%),10 (1.43)
9,"Surjan, Jacob",21y 270d,30 (17-0-13 56.67%),7 (0.23),←,
32,"Thomas, Matt",20y 74d,10 (4-0-6 40.00%),3 (0.30),←,
28,"Thurstans, Toby",26y 271d,65 (42-1-22 65.38%),50 (0.77),←,
1,"Tredrea, Warren",28y 139d,195 (117-2-76 60.51%),433 (2.22),←,
2,"Wakelin, Darryl",32y 274d,252 (141-2-109 56.35%),12 (0.05),137 (88-1-48 64.60%),4 (0.03)
24,"White, Damon",23y 269d,43 (23-1-19 54.65%),41 (0.95),←,
Totals,Totals,25y 24d,2002 (1141-18-843 56.99%),1622 (0.81),,
C,"Williams, Mark",48y 264d,196 (118-2-76 60.71%),,←,
