Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",4,2,9,13,,,,2.0,3.0,,,,,,,7.0,4.0,1.0,,11.0,1.0,,100.0
26,"Bickley, Mark",7,,8,15,,,,4.0,2.0,2.0,4.0,1.0,1.0,,,7.0,8.0,,,1.0,,,57.0
35,"Biglands, Rhett",5,2,,5,,,16.0,1.0,,2.0,2.0,4.0,,3.0,,3.0,2.0,,,1.0,,,34.0
10,"Bode, Matthew",11,1,6,17,1,1.0,,6.0,1.0,7.0,9.0,2.0,2.0,1.0,,11.0,5.0,,,,,,63.0
4,"Clarke, Matthew",3,1,6,9,,,33.0,2.0,,2.0,5.0,4.0,3.0,3.0,,7.0,2.0,1.0,,3.0,,2.0,66.0
1,"Crowell, Andrew",,1,2,2,,,1.0,2.0,,,,2.0,,2.0,,,2.0,,,,,,66.0
9,"Edwards, Tyson",12,5,11,23,2,,,5.0,,6.0,4.0,3.0,2.0,1.0,,10.0,14.0,,,1.0,,1.0,100.0
21,"Gallagher, James",6,5,4,10,1,,,2.0,1.0,1.0,,1.0,,,,1.0,10.0,1.0,2.0,,,1.0,62.0
36,"Goodwin, Simon",7,1,3,10,,1.0,,3.0,1.0,4.0,,2.0,,1.0,,6.0,5.0,,,2.0,,1.0,97.0
34,"Hart, Ben",8,1,5,13,,,,3.0,6.0,1.0,2.0,2.0,1.0,2.0,,4.0,9.0,,,5.0,1.0,,100.0
37,"Hentschel, Trent",,,1,1,,,,,,,,1.0,,1.0,,,1.0,,,,,,45.0
18,"Johncock, Graham",6,4,10,16,,,,,2.0,3.0,1.0,2.0,1.0,1.0,,6.0,8.0,1.0,,2.0,6.0,,100.0
40,"Ladhams, Chris",13,3,3,16,3,3.0,,,,5.0,3.0,1.0,5.0,,,12.0,5.0,,1.0,1.0,1.0,,96.0
23,"McLeod, Andrew",14,2,6,20,,,1.0,7.0,3.0,3.0,4.0,3.0,,2.0,3.0,9.0,10.0,,,1.0,1.0,,100.0
22,"Perrie, Ian",3,1,1,4,,1.0,,2.0,,,1.0,2.0,,2.0,,1.0,1.0,,,1.0,,,77.0
33,"Reilly, Brent",9,8,3,12,1,3.0,,,2.0,2.0,,4.0,,3.0,,1.0,11.0,,4.0,,1.0,1.0,100.0
32,"Ricciuto, Mark",12,4,4,16,3,,,2.0,2.0,4.0,1.0,2.0,,1.0,,5.0,11.0,1.0,2.0,1.0,,,100.0
27,"Schell, Daniel",2,1,,2,,1.0,,,,,,1.0,,,,,2.0,,1.0,,,,50.0
7,"Smart, Nigel",8,2,9,17,,1.0,,,4.0,,2.0,2.0,,,,8.0,8.0,1.0,,2.0,,,100.0
20,"Stenglein, Tyson",10,3,3,13,,,,3.0,1.0,5.0,3.0,,1.0,,,6.0,8.0,1.0,,4.0,,,95.0
19,"Stevens, Mark",11,9,3,14,4,,,,1.0,5.0,1.0,,,,2.0,6.0,8.0,2.0,4.0,1.0,,1.0,100.0
15,"Torney, Jason",10,2,2,12,,1.0,,3.0,2.0,3.0,3.0,2.0,1.0,,,6.0,7.0,,,,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,161,58,99,260,15,13.0,51.0,47.0,31.0,55.0,45.0,41.0,17.0,23.0,5.0,116.0,141.0,9.0,14.0,37.0,11.0,7.0,
Opposition,Opposition,168,79,82,250,11,10.0,23.0,42.0,33.0,47.0,37.0,35.0,23.0,17.0,1.0,109.0,143.0,17.0,9.0,32.0,15.0,8.0,
