Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Breman, Todd",3,1,4,7,,,,1.0,,,,,,1.0,,,,,,,,,
21,"Bulluss, Paul",9,3,,9,,,,,,,,,3.0,2.0,1.0,,,,,,,,
9,"Campbell, Wayne",13,8,3,16,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
30,"Free, Tony",16,1,2,18,,,,2.0,,,,,5.0,1.0,,,,,,,,,
25,"Gale, Brendon",7,5,5,12,1,1.0,3.0,,,,,,2.0,2.0,,,,,,,,,
11,"Hernaman, Wayne",10,4,2,12,,1.0,,,,,,,3.0,1.0,,,,,,,,,
34,"Hogg, Jeff",7,5,3,10,4,3.0,1.0,,,,,,1.0,,,,,,,,,,
31,"Howat, John",8,1,1,9,,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,
33,"Knights, Matthew",21,4,7,28,2,,,1.0,,,,,4.0,5.0,3.0,,,,,,,,
4,"Lambert, Craig",6,2,8,14,,,,3.0,,,,,1.0,1.0,,,,,,,,,
26,"Leys, Brian",14,8,7,21,,,1.0,1.0,,,,,,,,,,,,,,,
27,"Maxfield, Stuart",11,1,3,14,,1.0,,2.0,,,,,,2.0,,,,,,,,,
28,"McQueen, Mark",6,5,8,14,1,1.0,4.0,,,,,,2.0,4.0,,,,,,,,,
29,"Menegola, Todd",6,,4,10,,,,2.0,,,,,,1.0,,,,,,,,,
6,"Naish, Chris",5,1,1,6,,1.0,,,,,,,,,,,,,,,,,
24,"Schaefer, Robert",1,2,3,4,,,11.0,,,,,,,2.0,,,,,,,,,
10,"Scott, Allister",6,2,6,12,,,1.0,3.0,,,,,3.0,1.0,,,,,,,,,
41,"Turner, Scott",10,5,6,16,,,10.0,,,,,,,2.0,,,,,,,,,
3,"Weightman, Dale",3,1,4,7,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
20,"Young, Barry",7,,3,10,,,,1.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,59,80,249,9,11.0,35.0,19.0,,,,,30.0,27.0,4.0,,,,,,,,
Opposition,Opposition,207,72,108,315,15,19.0,46.0,22.0,,,,,27.0,30.0,2.0,,,,,,,,
