Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 198d,250 (144-0-106 57.60%),212 (0.85),127 (60-0-67 47.24%),92 (0.72)
21,"Black, Heath",27y 110d,168 (66-0-102 39.29%),73 (0.43),114 (44-0-70 38.60%),54 (0.47)
2,"Carr, Josh",26y 139d,149 (102-1-46 68.79%),79 (0.53),44 (25-0-19 56.82%),19 (0.43)
9,"Carr, Matthew",27y 260d,140 (59-1-80 42.50%),60 (0.43),112 (52-0-60 46.43%),58 (0.52)
10,"Cook, Troy",30y 34d,183 (87-0-96 47.54%),68 (0.37),140 (63-0-77 45.00%),57 (0.41)
15,"Crowley, Ryan",22y 194d,30 (19-0-11 63.33%),28 (0.93),←,
25,"Dodd, Steven",23y 87d,42 (24-0-18 57.14%),1 (0.02),←,
33,"Farmer, Jeff",29y 83d,220 (105-0-115 47.73%),440 (2.00),102 (53-0-49 51.96%),181 (1.77)
43,"Hayden, Roger",25y 280d,57 (34-0-23 59.65%),4 (0.07),←,
11,"Headland, Des",25y 237d,128 (84-0-44 65.63%),128 (1.00),76 (44-0-32 57.89%),76 (1.00)
37,"Johnson, Michael",21y 330d,35 (22-0-13 62.86%),6 (0.17),←,
20,"Longmuir, Justin",25y 237d,136 (59-0-77 43.38%),166 (1.22),←,
8,"McManus, Shaun",30y 218d,194 (78-0-116 40.21%),84 (0.43),←,
18,"McPharlin, Luke",24y 288d,91 (53-0-38 58.24%),63 (0.69),79 (45-0-34 56.96%),60 (0.76)
16,"Mundy, David",21y 57d,41 (25-0-16 60.98%),2 (0.05),←,
28,"Murphy, Ryan",21y 114d,23 (14-0-9 60.87%),30 (1.30),←,
23,"Parker, Shane",33y 209d,230 (93-0-137 40.43%),10 (0.04),←,
29,"Pavlich, Matthew",24y 258d,152 (69-0-83 45.39%),236 (1.55),←,
7,"Peake, Brett",23y 72d,28 (19-0-9 67.86%),14 (0.50),←,
31,"Sandilands, Aaron",23y 283d,77 (47-0-30 61.04%),20 (0.26),←,
3,"Schammer, Byron",21y 86d,76 (46-0-30 60.53%),27 (0.36),←,
1,"Webster, Luke",24y 113d,25 (13-0-12 52.00%),7 (0.28),←,
Totals,Totals,25y 243d,2475 (1262-2-1211 50.99%),1758 (0.71),,
C,"Connolly, Chris",43y 174d,114 (62-0-52 54.39%),,113 (61-0-52 53.98%),
