St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",9,1,8,17,,1.0,,5.0,2.0,3.0,3.0,2.0,2.0,2.0,,10.0,10.0,,,2.0,,1.0,82.0
27,"Blake, Jason",1,2,10,11,,,16.0,6.0,,1.0,3.0,1.0,3.0,1.0,,9.0,2.0,1.0,,4.0,,,91.0
35 ↑,"Cripps, Jamie",5,,3,8,2,,,1.0,,2.0,,1.0,,,,1.0,6.0,,,,1.0,,24.0
26,"Dal Santo, Nick",10,1,10,20,,,,2.0,4.0,1.0,1.0,1.0,,,,6.0,13.0,,,5.0,3.0,,94.0
6,"Dawson, Zac",2,2,5,7,,,1.0,1.0,,1.0,,1.0,,1.0,,3.0,3.0,1.0,,9.0,,,100.0
24,"Dempster, Sean",8,4,6,14,,,,3.0,2.0,1.0,1.0,,2.0,,,6.0,8.0,1.0,,6.0,1.0,,85.0
25,"Fisher, Sam",9,6,13,22,,,3.0,4.0,1.0,4.0,1.0,3.0,,3.0,,5.0,18.0,1.0,,6.0,,1.0,93.0
19,"Gilbert, Sam",15,5,10,25,,,4.0,4.0,5.0,3.0,1.0,6.0,1.0,3.0,1.0,10.0,15.0,1.0,,3.0,,1.0,96.0
18,"Goddard, Brendon",13,9,24,37,,1.0,3.0,1.0,6.0,1.0,1.0,1.0,,,3.0,10.0,28.0,1.0,,1.0,,,93.0
33,"Gwilt, James",15,8,8,23,,,,1.0,7.0,,,1.0,,,,5.0,17.0,2.0,,1.0,1.0,,95.0
4,"Jones, Clinton",9,2,13,22,1,1.0,,5.0,,4.0,,2.0,,,,4.0,18.0,,1.0,2.0,2.0,1.0,91.0
23,"Koschitzke, Justin",2,,4,6,,,4.0,1.0,,4.0,1.0,1.0,2.0,1.0,,6.0,1.0,,,2.0,,,77.0
44,"Milne, Stephen",8,5,5,13,3,1.0,,3.0,,3.0,,6.0,1.0,6.0,,3.0,10.0,,3.0,,,3.0,88.0
11,"Montagna, Leigh",22,6,16,38,2,1.0,,6.0,6.0,9.0,4.0,2.0,1.0,1.0,2.0,11.0,27.0,1.0,,1.0,,,88.0
30,"Peake, Brett",10,7,11,21,1,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,9.0,15.0,1.0,1.0,4.0,1.0,2.0,90.0
34,"Polo, Dean",9,6,14,23,1,2.0,,,,2.0,2.0,1.0,1.0,,,5.0,18.0,,1.0,,1.0,,63.0
22,"Ray, Farren",9,5,6,15,1,,1.0,3.0,,4.0,2.0,3.0,1.0,1.0,,3.0,11.0,,1.0,,,,84.0
12,"Riewoldt, Nick",11,5,20,31,3,,5.0,5.0,,4.0,1.0,1.0,3.0,,,14.0,18.0,1.0,2.0,2.0,,,98.0
13,"Schneider, Adam",5,2,5,10,1,,,2.0,,2.0,,1.0,,,,2.0,7.0,1.0,1.0,1.0,,2.0,71.0
2 ↓,"Siposs, Arryn",4,3,2,6,1,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,5.0,,2.0,1.0,,1.0,59.0
3,"Steven, Jack",14,4,13,27,,,,1.0,4.0,4.0,7.0,4.0,1.0,3.0,,11.0,17.0,,,1.0,,1.0,73.0
17,"Winmar, Nick",5,2,4,9,,,,1.0,1.0,2.0,,1.0,,,,2.0,8.0,,,2.0,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,85,210,405,16,10.0,40.0,58.0,39.0,58.0,30.0,42.0,20.0,25.0,6.0,136.0,275.0,12.0,12.0,53.0,10.0,13.0,
Opposition,Opposition,219,108,193,412,13,8.0,42.0,68.0,41.0,52.0,40.0,48.0,25.0,20.0,,142.0,279.0,9.0,14.0,48.0,12.0,7.0,
