Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",26y 223d,84 (49-2-33 59.52%),100 (1.19),←,
16,"Barnard, Paul",25y 126d,38 (18-0-20 47.37%),8 (0.21),27 (15-0-12 55.56%),4 (0.15)
20,"Berbakov, Peter",24y 301d,36 (19-1-16 54.17%),10 (0.28),←,
8,"Bewick, Darren",30y 302d,185 (110-1-74 59.73%),283 (1.53),←,
32,"Blumfield, Justin",20y 207d,37 (18-0-19 48.65%),17 (0.46),←,
28,"Bomford, Andrew",23y 335d,11 (4-0-7 36.36%),4 (0.36),←,
14,"Calthorpe, David",24y 306d,82 (46-2-34 57.32%),52 (0.63),←,
33,"Caracella, Blake",21y 96d,29 (13-0-16 44.83%),35 (1.21),←,
36,"Eastaugh, Simon",25y 7d,9 (5-0-4 55.56%),,←,
11,"Hardwick, Damien",25y 305d,78 (42-1-35 54.49%),12 (0.15),←,
5,"Hird, James",25y 135d,102 (59-4-39 59.80%),174 (1.71),←,
17,"Lalich, Judd",22y 175d,1 (0-0-1 0.00%),,←,
18,"Lloyd, Matthew",20y 64d,49 (22-1-26 45.92%),117 (2.39),←,
13,"Long, Michael",28y 261d,133 (86-2-45 65.41%),106 (0.80),←,
25,"Lucas, Scott",20y 171d,49 (24-0-25 48.98%),64 (1.31),←,
2,"Mercuri, Mark",24y 118d,101 (61-3-37 61.88%),141 (1.40),←,
24,"Misiti, Joe",23y 222d,113 (62-4-47 56.64%),45 (0.40),←,
29,"Moorcroft, Gary",22y 64d,23 (11-0-12 47.83%),20 (0.87),←,
10,"ODonnell, Gary",33y 38d,234 (138-4-92 59.83%),88 (0.38),←,
47,"Olarenshaw, Ricky",25y 138d,70 (38-1-31 55.00%),13 (0.19),←,
7,"Solomon, Dean",18y 161d,6 (1-0-5 16.67%),2 (0.33),←,
6,"Wellman, Sean",23y 272d,78 (33-2-43 43.59%),12 (0.15),44 (20-1-23 46.59%),3 (0.07)
Totals,Totals,24y 150d,1548 (859-28-661 55.49%),1303 (0.84),,
C,"Sheedy, Kevin",50y 177d,413 (257-5-151 62.83%),,←,
