Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bryan, Nick",12,1,2,14,,1.0,23.0,2.0,1.0,3.0,5.0,1.0,,1.0,,8.0,5.0,,,1.0,,,70.0
30 ↓,"Caddy, Nate",4,2,1,5,,1.0,,1.0,,1.0,1.0,,1.0,,,3.0,2.0,,1.0,1.0,,,54.0
6,"Caldwell, Jye",10,5,17,27,1,,,3.0,4.0,3.0,2.0,3.0,,,,11.0,17.0,,1.0,1.0,,,71.0
2,"Draper, Sam",5,3,5,10,3,,15.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,,5.0,5.0,,2.0,2.0,,,91.0
22,"Durham, Sam",5,2,16,21,,,,4.0,,1.0,7.0,6.0,,3.0,,14.0,9.0,,,4.0,,2.0,82.0
28,"Duursma, Xavier",6,5,7,13,,,,2.0,1.0,4.0,1.0,5.0,1.0,3.0,,5.0,9.0,,,1.0,,1.0,78.0
45,"Edwards, Tom",6,2,2,8,3,1.0,,3.0,,1.0,,4.0,2.0,1.0,,3.0,5.0,,1.0,1.0,,1.0,80.0
11,"Gresham, Jade",5,2,6,11,1,2.0,,3.0,,2.0,,,2.0,,,5.0,7.0,,,1.0,2.0,1.0,82.0
8,"Hobbs, Ben",3,1,11,14,,,,1.0,,1.0,1.0,3.0,1.0,1.0,,4.0,9.0,,,,,,74.0
23,"Jones, Harry",6,2,3,9,,,,6.0,,2.0,,3.0,1.0,2.0,,3.0,7.0,1.0,,,,,83.0
10,"Kako, Isaac",6,2,3,9,2,,,2.0,,1.0,,5.0,,2.0,,3.0,5.0,,1.0,1.0,,,78.0
37,"Martin, Nic",9,5,11,20,1,1.0,,1.0,3.0,2.0,,1.0,,1.0,,2.0,20.0,,,2.0,3.0,2.0,97.0
1,"McGrath, Andrew",6,3,13,19,,,,1.0,3.0,,,2.0,1.0,,,6.0,14.0,,,1.0,2.0,,80.0
32,"McKay, Ben",3,2,2,5,,,,2.0,,,,,1.0,,,3.0,2.0,2.0,,4.0,,,100.0
29 ↑,"Menzie, Jye",2,1,1,3,,1.0,,,,,,,,,,,3.0,,1.0,,,,27.0
7,"Merrett, Zach",20,2,16,36,4,1.0,,3.0,1.0,11.0,6.0,2.0,3.0,,1.0,12.0,22.0,,,,1.0,2.0,87.0
16,"Perkins, Archie",6,2,11,17,,,,4.0,,3.0,2.0,4.0,1.0,,,4.0,13.0,,,1.0,1.0,1.0,82.0
25,"Prior, Jaxon",13,3,4,17,,,,1.0,4.0,3.0,,5.0,1.0,,,7.0,8.0,2.0,,4.0,2.0,1.0,83.0
27,"Redman, Mason",15,5,3,18,,,,,3.0,1.0,,4.0,,1.0,,3.0,11.0,2.0,,,1.0,,83.0
31,"Reid, Zach",6,4,4,10,,,,3.0,3.0,,,4.0,1.0,,,1.0,8.0,,,3.0,,,96.0
21,"Roberts, Archie",11,3,8,19,,,,2.0,7.0,1.0,1.0,2.0,2.0,,,7.0,11.0,,,2.0,,,81.0
9,"Shiel, Dylan",8,1,13,21,,,,2.0,5.0,2.0,,3.0,,,,3.0,16.0,,,1.0,1.0,,77.0
5,"Tsatas, Elijah",12,1,13,25,,1.0,,1.0,1.0,5.0,11.0,2.0,1.0,,,14.0,9.0,,,1.0,,1.0,63.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,59,172,351,15,10.0,38.0,48.0,37.0,48.0,39.0,62.0,21.0,17.0,1.0,126.0,217.0,7.0,7.0,32.0,13.0,12.0,
Opposition,Opposition,254,129,138,392,25,11.0,34.0,60.0,33.0,63.0,38.0,62.0,17.0,21.0,5.0,127.0,258.0,14.0,20.0,27.0,9.0,22.0,
