Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",23y 172d,51 (21-0-30 41.18%),43 (0.84),←,
7,"Black, Heath",19y 346d,23 (7-0-16 30.43%),11 (0.48),←,
31,"Clement, James",22y 247d,61 (20-0-41 32.79%),34 (0.56),←,
30,"Delaney, Tony",23y 133d,42 (17-1-24 41.67%),20 (0.48),27 (12-0-15 44.44%),11 (0.41)
2,"Fletcher, Adrian",29y 211d,175 (77-2-96 44.57%),85 (0.49),23 (6-0-17 26.09%),12 (0.52)
35,"Gale, Mark",23y 2d,50 (16-0-34 32.00%),14 (0.28),←,
3,"Harding, Greg",22y 234d,53 (22-0-31 41.51%),1 (0.02),←,
11,"Kickett, Dale",31y 5d,133 (55-0-78 41.35%),54 (0.41),87 (32-0-55 36.78%),14 (0.16)
9,"Mann, Peter",28y 244d,114 (45-0-69 39.47%),99 (0.87),75 (27-0-48 36.00%),87 (1.16)
8,"McManus, Shaun",23y 89d,45 (16-0-29 35.56%),29 (0.64),←,
16,"Michael, Clem",22y 297d,12 (4-0-8 33.33%),2 (0.17),←,
6,"Modra, Tony",30y 69d,125 (56-1-68 45.20%),463 (3.70),7 (1-0-6 14.29%),23 (3.29)
25,"Norrish, Jason",27y 103d,91 (36-0-55 39.56%),15 (0.16),71 (24-0-47 33.80%),13 (0.18)
10,"OReilly, Stephen",26y 181d,122 (51-0-71 41.80%),16 (0.13),86 (30-0-56 34.88%),11 (0.13)
23,"Parker, Shane",26y 80d,73 (26-0-47 35.62%),5 (0.07),←,
36,"Prescott, Ashley",26y 240d,97 (48-1-48 50.00%),18 (0.19),7 (1-0-6 14.29%),3 (0.43)
33,"Shipp, Andrew",19y 303d,3 (1-0-2 33.33%),2 (0.67),←,
15,"Sinclair, Jess",20y 256d,34 (10-0-24 29.41%),18 (0.53),←,
13,"Taylor, Garth",18y 303d,6 (1-0-5 16.67%),9 (1.50),←,
1,"Toia, Luke",21y 167d,45 (18-0-27 40.00%),27 (0.60),←,
26,"Waterhouse, Clive",24y 320d,49 (18-0-31 36.73%),69 (1.41),←,
29,"Wira, Brad",27y 54d,69 (31-1-37 45.65%),5 (0.07),8 (1-0-7 12.50%),1 (0.13)
Totals,Totals,24y 201d,1473 (596-6-871 40.46%),1039 (0.71),,
C,"Drum, Damian",38y 285d,7 (1-0-6 14.29%),,←,
