Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Cooney, Adam",27y 188d,184 (94-2-88 51.63%),156 (0.85),←,
49,"Cordy, Ayce",22y 243d,16 (7-0-9 43.75%),11 (0.69),←,
4,"Cross, Daniel",30y 7d,199 (95-3-101 48.49%),31 (0.16),←,
6,"Dahlhaus, Luke",20y 228d,30 (11-0-19 36.67%),29 (0.97),←,
29,"Dickson, Tory",25y 192d,19 (4-0-15 21.05%),25 (1.32),←,
13,"Giansiracusa, Daniel",31y 26d,232 (105-4-123 46.12%),283 (1.22),←,
44,"Goodes, Brett",29y 48d,2 (1-0-1 50.00%),,←,
16,"Griffen, Ryan",26y 253d,165 (85-1-79 51.82%),108 (0.65),←,
7,"Higgins, Shaun",25y 33d,108 (52-1-55 48.61%),119 (1.10),←,
39,"Johannisen, Jason",20y 149d,5 (1-0-4 20.00%),2 (0.40),←,
19,"Jones, Liam",22y 41d,39 (16-0-23 41.03%),35 (0.90),←,
21,"Liberatore, Tom",20y 325d,35 (11-0-24 31.43%),8 (0.23),←,
33,"Lower, Nick",25y 287d,44 (17-0-27 38.64%),10 (0.23),2 (1-0-1 50.00%),1 (0.50)
27,"Minson, Will",27y 360d,138 (70-1-67 51.09%),66 (0.48),←,
38,"Morris, Dale",30y 98d,153 (86-2-65 56.86%),3 (0.02),←,
2,"Murphy, Robert",30y 301d,232 (101-4-127 44.40%),158 (0.68),←,
42,"Picken, Liam",26y 248d,89 (42-0-47 47.19%),29 (0.33),←,
23,"Roughead, Jordan",22y 154d,37 (15-0-22 40.54%),10 (0.27),←,
14,"Smith, Clay",19y 330d,18 (4-0-14 22.22%),7 (0.39),←,
25,"Stevens, Koby",21y 292d,13 (5-0-8 38.46%),2 (0.15),2 (1-0-1 50.00%),
3,"Wallis, Mitch",20y 164d,27 (7-0-20 25.93%),7 (0.26),←,
31,"Young, Tom",20y 345d,11 (9-0-2 81.82%),2 (0.18),2 (1-0-1 50.00%),
Totals,Totals,24y 345d,1796 (838-18-940 46.66%),1101 (0.61),,
C,"McCartney, Brendan",52y 165d,24 (6-0-18 25.00%),,←,
