Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",30y 129d,186 (80-1-105 43.28%),111 (0.60),←,
10,"Caracella, Blake",28y 47d,166 (110-2-54 66.87%),194 (1.17),6 (1-0-5 16.67%),10 (1.67)
8,"Clement, James",28y 239d,178 (73-0-105 41.01%),47 (0.26),94 (47-0-47 50.00%),9 (0.10)
33,"Cloke, Cameron",20y 132d,12 (4-0-8 33.33%),9 (0.75),←,
34,"Cloke, Jason",22y 360d,62 (35-0-27 56.45%),6 (0.10),←,
32,"Cloke, Travis",18y 57d,2 (0-0-2 0.00%),2 (1.00),←,
13,"Cole, Richard",21y 290d,54 (27-0-27 50.00%),6 (0.11),←,
4,"Didak, Alan",22y 75d,69 (37-0-32 53.62%),86 (1.25),←,
25,"Fraser, Josh",23y 116d,109 (55-0-54 50.46%),102 (0.94),←,
6,"Holland, Brodie",25y 118d,114 (47-0-67 41.23%),115 (1.01),78 (39-0-39 50.00%),78 (1.00)
38,"Iacobucci, Adam",19y 104d,1 (0-0-1 0.00%),,←,
26,"Johnson, Ben",24y 26d,106 (54-0-52 50.94%),21 (0.20),←,
18,"Licuria, Paul",27y 117d,144 (62-0-82 43.06%),45 (0.31),134 (60-0-74 44.78%),43 (0.32)
24,"Lockyer, Tarkyn",25y 183d,103 (46-0-57 44.66%),56 (0.54),←,
27,"Maxwell, Nick",21y 332d,14 (7-0-7 50.00%),,←,
7,"Morrison, Chad",27y 33d,154 (78-1-75 50.97%),88 (0.57),6 (1-0-5 16.67%),1 (0.17)
11,"OBree, Shane",26y 47d,130 (63-0-67 48.46%),52 (0.40),111 (54-0-57 48.65%),49 (0.44)
35,"Prestigiacomo, Simon",27y 90d,146 (58-0-88 39.73%),3 (0.02),←,
9,"Rowe, Julian",19y 341d,13 (5-0-8 38.46%),4 (0.31),←,
22,"Shaw, Rhyce",23y 197d,45 (21-0-24 46.67%),7 (0.16),←,
20,"Tarrant, Chris",24y 225d,130 (60-0-70 46.15%),242 (1.86),←,
14,"Wakelin, Shane",30y 262d,186 (90-2-94 48.92%),19 (0.10),92 (49-0-43 53.26%),
Totals,Totals,24y 177d,2124 (1012-6-1106 47.65%),1215 (0.57),,
C,"Malthouse, Mick",51y 257d,500 (282-4-214 56.80%),,122 (59-0-63 48.36%),
