Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",2,2,4,6,,,15.0,,,2.0,1.0,2.0,1.0,1.0,,3.0,3.0,1.0,,,,,
10,"Backwell, Brett",4,1,1,5,1,,,,1.0,1.0,1.0,,1.0,,,4.0,1.0,,,2.0,,,
29,"Beaumont, Simon",7,3,6,13,,1.0,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,,9.0,4.0,1.0,,2.0,,,
21,"Bradley, Craig",20,5,10,30,,1.0,,,2.0,4.0,1.0,1.0,3.0,2.0,,6.0,22.0,,,1.0,1.0,,
20,"Brown, Fraser",9,6,9,18,,1.0,,4.0,1.0,1.0,4.0,2.0,1.0,,,6.0,12.0,,1.0,1.0,,,
16,"Camporeale, Scott",21,7,10,31,1,1.0,,2.0,2.0,6.0,3.0,5.0,2.0,,,13.0,20.0,,1.0,1.0,,,
39,"Christou, Ang",7,2,4,11,,,,4.0,4.0,,2.0,3.0,2.0,,,2.0,8.0,,,4.0,2.0,,
31,"Fletcher, Simon",1,1,5,6,,1.0,,2.0,,,,,,,,2.0,4.0,,1.0,1.0,,,
45,"Franchina, Anthony",9,1,3,12,1,,,1.0,5.0,,1.0,2.0,2.0,4.0,,7.0,6.0,,,1.0,,,
36,"Hamill, Aaron",10,4,5,15,,1.0,2.0,2.0,,3.0,1.0,1.0,2.0,,,8.0,7.0,,2.0,3.0,,,
9,"Hickmott, Adrian",7,3,3,10,,,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,4.0,6.0,1.0,,1.0,,,
43,"Koutoufides, Anthony",13,5,4,17,,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,,7.0,10.0,1.0,1.0,2.0,,,
12,"Lappin, Matthew",14,10,9,23,1,1.0,,3.0,1.0,6.0,2.0,2.0,2.0,1.0,,8.0,16.0,1.0,1.0,,1.0,,
22,"Manton, Glenn",4,1,3,7,,,,1.0,3.0,,,,2.0,,,3.0,1.0,,,2.0,,,
5,"McKay, Andrew",6,2,7,13,,,,,4.0,,,2.0,1.0,1.0,,6.0,7.0,,,,,,
18,"Murphy, Justin",13,4,12,25,1,3.0,,1.0,,4.0,3.0,4.0,1.0,1.0,,10.0,16.0,,,,,,
15,"Nelson, Ben",3,3,3,6,,,,,2.0,,1.0,,,,,1.0,6.0,,,,,,
7,"Ratten, Brett",12,5,17,29,,,,3.0,3.0,2.0,11.0,2.0,,2.0,,13.0,17.0,,,,,,
23,"Rice, Dean",11,5,6,17,1,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,5.0,13.0,1.0,1.0,1.0,,,
14,"Sexton, Michael",6,1,3,9,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,5.0,5.0,1.0,,,,,
1,"Silvagni, Stephen",7,5,5,12,,2.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,4.0,8.0,2.0,2.0,3.0,,,
8,"Whitnall, Lance",16,11,4,20,2,2.0,2.0,,1.0,3.0,,3.0,1.0,1.0,,7.0,13.0,2.0,5.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,87,133,335,8,17.0,23.0,30.0,39.0,42.0,40.0,37.0,27.0,19.0,,133.0,205.0,11.0,15.0,26.0,4.0,,
Opposition,Opposition,228,77,114,342,20,18.0,45.0,36.0,27.0,67.0,32.0,25.0,19.0,27.0,,148.0,189.0,14.0,17.0,43.0,17.0,,
