St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",8,3,9,17,,,,,,1.0,5.0,,2.0,1.0,,6,12,,,1.0,,,
21,"Beetham, Caydn",4,1,4,8,1.0,,,1.0,1.0,1.0,3.0,,,1.0,,4,5,,,,2.0,,
22,"Begley, James",9,5,3,12,1.0,,,,,5.0,1.0,3.0,,1.0,,4,9,2.0,1.0,1.0,,,
27,"Blake, Jason",4,7,7,11,1.0,,,1.0,1.0,,,2.0,1.0,,,3,9,1.0,1.0,,,,
11,"Callaghan, Craig",19,8,3,22,2.0,2.0,,4.0,2.0,5.0,1.0,1.0,1.0,,,6,16,,1.0,1.0,1.0,,
16,"Capuano, Mathew",4,1,2,6,1.0,,6.0,,,1.0,3.0,,1.0,,,3,2,,,1.0,,,
6,"Delaney, Tony",7,2,3,10,1.0,,,,1.0,1.0,,3.0,,,,4,6,,1.0,1.0,,,
10,"Everitt, Peter",9,5,2,11,3.0,1.0,38.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,,5,6,1.0,3.0,2.0,,,
9,"Gehrig, Fraser",16,9,7,23,1.0,,1.0,2.0,5.0,6.0,3.0,,2.0,,,8,14,1.0,,2.0,,,
2,"Hamill, Aaron",10,7,10,20,1.0,1.0,,3.0,,4.0,3.0,1.0,5.0,2.0,,10,12,1.0,1.0,1.0,,,
8,"Hudghton, Max",7,3,5,12,,,,3.0,1.0,2.0,,1.0,,,,3,9,,,,,,
5,"Jones, Austinn",13,3,5,18,1.0,1.0,,1.0,6.0,3.0,1.0,,1.0,1.0,,3,13,,1.0,1.0,,,
36,"Knowles, Brett",4,3,6,10,,,,2.0,,1.0,1.0,,,1.0,,2,9,,,1.0,1.0,,
24,"Koschitzke, Justin",8,8,12,20,,,,,,1.0,2.0,1.0,,,,6,14,2.0,,,1.0,,
44,"Milne, Stephen",7,3,3,10,1.0,1.0,,,,1.0,,1.0,,,,8,2,2.0,1.0,,,,
43,"Moyle, Brett",11,5,6,17,,,,1.0,2.0,5.0,2.0,2.0,,,,3,17,,,2.0,3.0,,
1,"Peckett, Justin",9,4,7,16,,,,2.0,3.0,3.0,1.0,,,,,2,15,,,,,,
17,"Plapp, Justin",11,8,7,18,,1.0,,,5.0,2.0,,2.0,,1.0,,3,14,,,3.0,1.0,,
4,"Thompson, Andrew",20,5,12,32,1.0,,,2.0,3.0,6.0,7.0,4.0,,2.0,1.0,9,23,,,1.0,,,
32,"Traianidis, Jason",4,4,7,11,,,,,,1.0,,2.0,,,,3,8,1.0,,3.0,1.0,,
30,"Wulf, Daniel",6,1,2,8,,1.0,,,1.0,3.0,,1.0,1.0,1.0,,3,6,1.0,,1.0,1.0,,
20,"Young, Matthew",3,2,2,5,1.0,,,,1.0,,1.0,1.0,,,,2,3,,1.0,1.0,1.0,,
Totals,Totals,193,97,124,317,16.0,8.0,45.0,23.0,33.0,57.0,35.0,26.0,15.0,14.0,1.0,100,224,12.0,11.0,23.0,12.0,,
Opposition,Opposition,204,106,110,314,22.0,16.0,25.0,37.0,39.0,59.0,43.0,23.0,14.0,15.0,5.0,114,212,14.0,19.0,24.0,18.0,,
