St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",13,2,5,18,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
21,"Bourke, Darren",11,5,14,25,,,1.0,1.0,,,,,,2.0,,,,,,,,,
18,"Bowey, Brett",6,2,7,13,,2.0,,1.0,,,,,,,,,,,,,,,
3,"Burke, Nathan",17,4,11,28,,,,6.0,,,,,2.0,2.0,,,,,,,,,
20,"Dwyer, Mick",11,5,11,22,,1.0,,,,,,,,2.0,,,,,,,,,
10,"Everitt, Peter",11,3,4,15,1,1.0,13.0,,,,,,5.0,1.0,,,,,,,,,
2,"Frawley, Danny",6,3,1,7,,,,1.0,,,,,2.0,,,,,,,,,,
6,"Grant, David",9,9,1,10,4,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
35,"Harvey, Robert",18,1,9,27,1,2.0,,3.0,,,,,2.0,1.0,3.0,,,,,,,,
25,"Hollow, Chris",9,3,3,12,,,,2.0,,,,,,1.0,,,,,,,,,
23,"Loewe, Stewart",14,9,7,21,2,1.0,2.0,3.0,,,,,3.0,3.0,,,,,,,,,
5,"McAdam, Gilbert",12,5,6,18,,,,1.0,,,,,3.0,5.0,2.0,,,,,,,,
12,"Morris, Russell",8,7,8,16,,,,1.0,,,,,2.0,,,,,,,,,,
28,"OBrien, Craig",6,3,3,9,1,2.0,,3.0,,,,,2.0,1.0,,,,,,,,,
29,"Peckett, Justin",4,2,4,8,,,,2.0,,,,,,1.0,,,,,,,,,
41,"Pekin, Tim",11,5,8,19,,,,,,,,,,,,,,,,,,,
31,"Shanahan, Jamie",4,,,4,,,,,,,,,1.0,1.0,,,,,,,,,
39,"Shaw, Damen",5,,2,7,,1.0,,,,,,,,,,,,,,,,,
26,"Taylor, Kain",8,1,10,18,,,,6.0,,,,,2.0,1.0,,,,,,,,,
7,"Winmar, Nicky",12,2,5,17,,,,,,,,,4.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,71,119,314,9,14.0,16.0,32.0,,,,,31.0,26.0,5.0,,,,,,,,
Opposition,Opposition,193,63,112,305,10,20.0,26.0,40.0,,,,,26.0,31.0,1.0,,,,,,,,
