Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",23y 141d,65 (34-2-29 53.85%),4 (0.06),←,
25,"Chaplin, Troy",29y 131d,197 (90-1-106 45.94%),14 (0.07),57 (35-0-22 61.40%),4 (0.07)
9,"Cotchin, Trent",25y 88d,144 (70-2-72 49.31%),89 (0.62),←,
3,"Deledio, Brett",28y 77d,223 (97-5-121 44.62%),154 (0.69),←,
10,"Edwards, Shane",26y 252d,163 (68-5-90 43.25%),110 (0.67),←,
5,"Ellis, Brandon",21y 335d,78 (43-1-34 55.77%),30 (0.38),←,
22,"Gordon, Nathan",25y 142d,21 (13-0-8 61.90%),19 (0.90),19 (11-0-8 57.89%),18 (0.95)
24,"Griffiths, Ben",23y 290d,46 (27-0-19 58.70%),28 (0.61),←,
6,"Grigg, Shaun",27y 76d,137 (66-2-69 48.91%),62 (0.45),94 (48-2-44 52.13%),52 (0.55)
2,"Grimes, Dylan",23y 353d,55 (30-0-25 54.55%),2 (0.04),←,
14,"Houli, Bachar",27y 53d,127 (62-3-62 50.00%),29 (0.23),101 (52-2-47 52.48%),20 (0.20)
28,"Hunt, Taylor",24y 241d,76 (57-0-19 75.00%),20 (0.26),13 (8-0-5 61.54%),1 (0.08)
48,"Lambert, Kane",23y 220d,3 (2-0-1 66.67%),,←,
20,"Maric, Ivan",29y 181d,145 (83-1-61 57.59%),53 (0.37),68 (40-1-27 59.56%),25 (0.37)
4,"Martin, Dustin",24y 8d,121 (57-2-62 47.93%),129 (1.07),←,
33,"McIntosh, Kamdyn",21y 92d,13 (8-0-5 61.54%),5 (0.38),←,
26,"Miles, Anthony",23y 126d,36 (18-0-18 50.00%),11 (0.31),26 (17-0-9 65.38%),10 (0.38)
1,"Newman, Chris",33y 47d,258 (98-5-155 38.95%),48 (0.19),←,
18,"Rance, Alex",25y 268d,120 (53-2-65 45.00%),8 (0.07),←,
8,"Riewoldt, Jack",26y 246d,170 (74-4-92 44.71%),417 (2.45),←,
29,"Vickery, Ty",25y 34d,94 (43-2-49 46.81%),112 (1.19),←,
31,"Vlastuin, Nick",21y 76d,51 (29-0-22 56.86%),13 (0.25),←,
Totals,Totals,25y 175d,2343 (1122-37-1184 47.89%),1357 (0.58),,
C,"Hardwick, Damien",42y 320d,125 (59-2-64 48.00%),,←,
