Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",12,9,5,17,,1.0,4.0,3.0,2.0,2.0,,3.0,,,,2.0,15.0,,,2.0,,,
7,"Black, Heath",10,3,4,14,1,,,,3.0,1.0,3.0,2.0,,,,3.0,12.0,,,,1.0,,
40,"Bootsma, Brad",12,3,2,14,,,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,4.0,7.0,,,,,,
30,"Brown, Leigh",5,1,,5,1,,,1.0,,2.0,,,,2.0,,,6.0,,,,,,
10,"Cook, Troy",11,3,4,15,,1.0,,,2.0,2.0,4.0,1.0,1.0,,,6.0,9.0,,,1.0,,,
18,"Fewster, Brendon",4,2,8,12,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,6.0,6.0,,,1.0,,,
2,"Fletcher, Adrian",15,6,19,34,1,1.0,,5.0,1.0,4.0,7.0,3.0,2.0,1.0,,20.0,15.0,2.0,1.0,1.0,,,
46,"Grover, Antoni",12,5,8,20,,,,1.0,6.0,,1.0,3.0,1.0,1.0,,7.0,11.0,1.0,,,1.0,,
3,"Harding, Greg",1,,,1,,,,,,,,,,1.0,,,1.0,,,,,,
4,"Hasleby, Paul",22,10,15,37,1,,,1.0,5.0,7.0,5.0,3.0,1.0,,,11.0,27.0,1.0,,,4.0,,
17,"Holland, Brodie",7,2,2,9,2,,,,1.0,,1.0,,,,,2.0,7.0,,,,,,
5,"Jones, Anthony",6,2,3,9,,,,,2.0,,,,1.0,,,4.0,4.0,,,,1.0,,
11,"Kickett, Dale",7,5,2,9,,,,1.0,2.0,2.0,,1.0,1.0,,,3.0,7.0,,,,3.0,,
28,"Koops, Steven",9,3,7,16,1,1.0,,4.0,,7.0,2.0,2.0,3.0,1.0,,8.0,9.0,,1.0,1.0,1.0,,
8,"McManus, Shaun",8,2,4,12,1,,,,1.0,3.0,2.0,3.0,,3.0,,4.0,9.0,1.0,,2.0,,,
16,"Michael, Clem",6,3,8,14,,,13.0,,1.0,1.0,3.0,,,2.0,,8.0,5.0,,1.0,,,,
6,"Modra, Tony",3,3,3,6,1,1.0,,,,,,,,1.0,,1.0,5.0,,3.0,,,,
25,"Norrish, Jason",10,4,4,14,,,,5.0,2.0,3.0,1.0,2.0,1.0,2.0,,4.0,10.0,,,,2.0,,
29,"Pavlich, Matthew",16,7,5,21,,,,2.0,5.0,1.0,,1.0,2.0,2.0,,10.0,8.0,3.0,,,4.0,,
15,"Sinclair, Jess",7,1,,7,1,,,1.0,1.0,2.0,,1.0,,1.0,,2.0,4.0,,,,2.0,,
19,"Walker, James",11,3,7,18,,,,1.0,3.0,3.0,,1.0,,,,4.0,14.0,,,1.0,,,
26,"Waterhouse, Clive",9,5,11,20,2,,1.0,,,5.0,,2.0,,1.0,,9.0,11.0,,1.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,82,121,324,12,7.0,20.0,27.0,40.0,50.0,33.0,30.0,14.0,19.0,,118.0,202.0,8.0,7.0,10.0,19.0,,
Opposition,Opposition,210,76,148,358,15,16.0,33.0,33.0,35.0,60.0,56.0,26.0,19.0,14.0,6.0,141.0,207.0,12.0,13.0,10.0,17.0,,
