Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",13,6,5,18,2,3.0,,1.0,1.0,2.0,2.0,4.0,,3.0,,11.0,8.0,,1.0,1.0,,,94.0
3,"Bartel, Jimmy",11,6,9,20,,1.0,,,2.0,3.0,1.0,2.0,,1.0,,4.0,16.0,1.0,1.0,2.0,,1.0,86.0
17,"Byrnes, Shannon",5,2,3,8,,,,3.0,1.0,2.0,,,,,,2.0,6.0,,,,1.0,1.0,51.0
35,"Chapman, Paul",11,5,8,19,1,,,2.0,3.0,7.0,4.0,2.0,,1.0,,8.0,11.0,1.0,,,1.0,1.0,95.0
44,"Enright, Corey",13,7,13,26,,,,3.0,3.0,6.0,3.0,,,,,8.0,18.0,,,2.0,,2.0,93.0
16,"Gardiner, Charlie",10,8,5,15,,1.0,,,,1.0,1.0,6.0,,5.0,,5.0,9.0,1.0,2.0,,,2.0,77.0
2,"Harley, Tom",10,6,5,15,,,,,5.0,1.0,,4.0,,1.0,,4.0,11.0,1.0,,2.0,,,100.0
41,"Hunt, Josh",8,3,8,16,,,,,5.0,2.0,,3.0,,,,4.0,11.0,,,4.0,,,96.0
28,"Johnson, David",6,5,7,13,,,,,1.0,,,2.0,1.0,,,6.0,7.0,1.0,,2.0,,,72.0
9,"Kelly, James",14,4,12,26,,,,3.0,2.0,10.0,6.0,4.0,3.0,3.0,,10.0,16.0,,,1.0,,,85.0
1,"King, Steven",11,2,7,18,,,22.0,3.0,2.0,5.0,3.0,2.0,4.0,1.0,,9.0,7.0,,,5.0,,,82.0
18,"Kingsley, Kent",10,7,1,11,3,2.0,,,,1.0,,2.0,,,,3.0,7.0,2.0,3.0,,,,93.0
45,"Ling, Cameron",14,7,12,26,1,,,2.0,1.0,4.0,4.0,1.0,,1.0,,9.0,17.0,,,1.0,,,97.0
13,"Lonergan, Tom",3,3,4,7,2,,,,,,,1.0,1.0,1.0,,3.0,4.0,1.0,1.0,1.0,,,46.0
4,"Mackie, Andrew",11,4,5,16,2,2.0,,3.0,,5.0,1.0,2.0,2.0,,,6.0,10.0,,,2.0,,,81.0
39,"Milburn, Darren",14,12,7,21,,,2.0,4.0,,4.0,2.0,2.0,2.0,,,6.0,15.0,3.0,,5.0,,,87.0
21,"Mooney, Cameron",9,3,7,16,,,,2.0,2.0,3.0,2.0,3.0,1.0,1.0,,7.0,10.0,1.0,,2.0,,,100.0
6,"Ottens, Brad",7,2,5,12,2,1.0,7.0,1.0,,1.0,2.0,4.0,1.0,1.0,,6.0,5.0,,1.0,,,,76.0
15,"Riccardi, Peter",11,1,2,13,1,1.0,,3.0,1.0,3.0,3.0,,3.0,,,6.0,8.0,,,,,1.0,59.0
33,"Rooke, Max",3,2,2,5,,,,1.0,,,,5.0,,4.0,,1.0,3.0,1.0,,2.0,,,89.0
30,"Scarlett, Matthew",10,10,8,18,,,,,3.0,2.0,1.0,3.0,2.0,1.0,,6.0,14.0,1.0,,2.0,,,100.0
10,"Tenace, Kane",6,2,1,7,,,,1.0,1.0,,1.0,2.0,,,,2.0,5.0,,,,1.0,,41.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,107,136,346,14,12.0,31.0,32.0,33.0,62.0,36.0,54.0,20.0,24.0,,126.0,218.0,14.0,9.0,34.0,3.0,8.0,
Opposition,Opposition,238,119,115,353,18,13.0,22.0,37.0,47.0,49.0,25.0,51.0,24.0,20.0,6.0,129.0,225.0,6.0,14.0,68.0,24.0,12.0,
