St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",8,1,2,10,,,,6.0,,3.0,4.0,2.0,2.0,2.0,,7.0,4.0,,,1.0,,,96.0
14,"Ball, Luke",6,3,12,18,,2.0,,2.0,1.0,2.0,7.0,2.0,1.0,,,14.0,4.0,1.0,,1.0,1.0,,70.0
24,"Brooks, Barry",,,1,1,,,11.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,45.0
3,"Burke, Nathan",7,2,6,13,,,,3.0,2.0,2.0,3.0,,1.0,,,6.0,7.0,,1.0,3.0,,,88.0
20,"Clarke, Xavier",8,6,3,11,,1.0,,3.0,3.0,1.0,,1.0,,,,2.0,8.0,2.0,1.0,4.0,3.0,,100.0
9,"Gehrig, Fraser",8,8,5,13,1,1.0,,,1.0,,,2.0,1.0,,,8.0,5.0,4.0,4.0,4.0,,,100.0
18,"Goddard, Brendon",7,4,4,11,1,1.0,,4.0,1.0,2.0,1.0,2.0,,,,4.0,8.0,,1.0,1.0,1.0,,66.0
2,"Hamill, Aaron",14,5,2,16,3,1.0,2.0,5.0,,7.0,2.0,1.0,4.0,1.0,1.0,10.0,5.0,1.0,3.0,1.0,,,100.0
35,"Harvey, Robert",14,4,3,17,,1.0,,3.0,1.0,6.0,5.0,1.0,2.0,,,9.0,8.0,,,1.0,,3.0,79.0
7,"Hayes, Lenny",9,2,4,13,1,,1.0,4.0,2.0,3.0,2.0,1.0,,1.0,,4.0,10.0,,,1.0,,,91.0
8,"Hudghton, Max",10,7,,10,1,,,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,7.0,,1.0,1.0,,,100.0
5,"Jones, Austinn",13,,4,17,,,,3.0,4.0,2.0,3.0,2.0,1.0,1.0,,5.0,9.0,,,,2.0,,94.0
23,"Koschitzke, Justin",7,5,3,10,1,2.0,14.0,1.0,1.0,4.0,,5.0,1.0,2.0,,6.0,5.0,3.0,1.0,,,,81.0
15,"Lawrence, Steven",11,7,2,13,1,,,2.0,1.0,2.0,,2.0,,1.0,,2.0,12.0,1.0,1.0,4.0,,1.0,70.0
44,"Milne, Stephen",8,3,,8,2,3.0,,,,1.0,,3.0,1.0,1.0,,2.0,7.0,,3.0,1.0,,1.0,89.0
28,"Montagna, Leigh",2,,,2,,,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,38.0
43,"Moyle, Brett",8,9,8,16,,,,1.0,1.0,2.0,,2.0,,,,3.0,14.0,1.0,,2.0,2.0,1.0,80.0
1,"Peckett, Justin",4,2,1,5,,,,1.0,1.0,2.0,,1.0,,1.0,,1.0,4.0,,,,,,71.0
19,"Penny, Luke",7,3,1,8,,,2.0,2.0,2.0,1.0,1.0,2.0,,,,3.0,4.0,2.0,,3.0,,,100.0
17,"Powell, Stephen",6,1,2,8,,,,1.0,1.0,4.0,3.0,1.0,,1.0,,3.0,5.0,,,2.0,,,44.0
12,"Riewoldt, Nick",12,5,4,16,,,7.0,,,4.0,4.0,2.0,2.0,1.0,,9.0,8.0,1.0,1.0,1.0,,,99.0
4,"Thompson, Andrew",6,5,8,14,,,,3.0,2.0,4.0,3.0,,,,,6.0,8.0,,,2.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,82,75,250,11,15.0,37.0,46.0,25.0,53.0,40.0,34.0,19.0,14.0,1.0,109.0,143.0,16.0,17.0,35.0,9.0,6.0,
Opposition,Opposition,184,84,96,280,17,5.0,17.0,45.0,37.0,46.0,33.0,48.0,14.0,19.0,5.0,118.0,163.0,13.0,12.0,42.0,19.0,12.0,
