Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",30y 241d,176 (106-1-69 60.51%),272 (1.55),←,
32,"Blumfield, Justin",20y 146d,28 (14-0-14 50.00%),9 (0.32),←,
23,"Bolton, Mark",19y 16d,4 (2-0-2 50.00%),1 (0.25),←,
28,"Bomford, Andrew",23y 274d,6 (3-0-3 50.00%),3 (0.50),←,
14,"Calthorpe, David",24y 245d,75 (42-2-31 57.33%),45 (0.60),←,
33,"Caracella, Blake",21y 35d,20 (9-0-11 45.00%),30 (1.50),←,
9,"Cockatoo-Collins, Che",23y 45d,74 (42-3-29 58.78%),100 (1.35),←,
38,"Denham, Sean",28y 355d,163 (90-4-69 56.44%),63 (0.39),119 (66-4-49 57.14%),42 (0.35)
22,"Doolan, Ben",25y 99d,84 (38-3-43 47.02%),11 (0.13),59 (31-2-26 54.24%),7 (0.12)
31,"Fletcher, Dustin",22y 347d,95 (57-3-35 61.58%),32 (0.34),←,
30,"Fraser, Mark",27y 74d,73 (38-2-33 53.42%),35 (0.48),28 (12-2-14 46.43%),12 (0.43)
11,"Hardwick, Damien",25y 244d,69 (38-1-30 55.80%),12 (0.17),←,
26,"Heffernan, Chris",19y 80d,7 (4-0-3 57.14%),1 (0.14),←,
18,"Lloyd, Matthew",20y 3d,40 (18-1-21 46.25%),98 (2.45),←,
25,"Lucas, Scott",20y 110d,40 (20-0-20 50.00%),45 (1.13),←,
2,"Mercuri, Mark",24y 57d,94 (57-3-34 62.23%),133 (1.41),←,
24,"Misiti, Joe",23y 161d,104 (58-4-42 57.69%),41 (0.39),←,
29,"Moorcroft, Gary",22y 3d,16 (8-0-8 50.00%),13 (0.81),←,
3,"OConnor, Ryan",23y 296d,52 (26-3-23 52.88%),44 (0.85),←,
10,"ODonnell, Gary",32y 342d,230 (137-4-89 60.43%),88 (0.38),←,
19,"Somerville, Peter",29y 285d,138 (82-3-53 60.51%),87 (0.63),←,
6,"Wellman, Sean",23y 211d,69 (29-2-38 43.48%),11 (0.16),35 (16-1-18 47.14%),2 (0.06)
Totals,Totals,24y 67d,1657 (918-39-700 55.40%),1174 (0.71),,
C,"Sheedy, Kevin",50y 116d,404 (253-5-146 63.24%),,←,
