Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
7,"Bennell, Jamie",21y 24d,47 (15-1-31 32.98%),19 (0.40),←,
46,"Blease, Sam",20y 132d,1 (0-0-1 0.00%),,←,
8,"Frawley, James",22y 284d,74 (24-1-49 33.11%),3 (0.04),←,
20,"Garland, Colin",23y 64d,50 (15-2-33 32.00%),3 (0.06),←,
18,"Green, Brad",30y 110d,234 (101-3-130 43.80%),317 (1.35),←,
5,"Gysberts, Jordan",20y 20d,14 (5-1-8 39.29%),2 (0.14),←,
38,"Howe, Jeremy",21y 2d,5 (3-0-2 60.00%),7 (1.40),←,
40,"Jamar, Mark",27y 326d,103 (40-3-60 40.29%),43 (0.42),←,
2,"Jones, Nathan",23y 162d,106 (29-3-74 28.77%),45 (0.42),←,
24,"Jurrah, Liam",22y 282d,31 (13-1-17 43.55%),71 (2.29),←,
34,"Martin, Stefan",24y 226d,42 (12-1-29 29.76%),11 (0.26),←,
13,"McKenzie, Jordie",21y 10d,29 (11-1-17 39.66%),2 (0.07),←,
22,"Moloney, Brent",27y 154d,122 (44-3-75 37.30%),31 (0.25),99 (32-2-65 33.33%),25 (0.25)
10,"Morton, Cale",21y 164d,59 (14-1-44 24.58%),29 (0.49),←,
49,"Nicholson, Daniel",20y 241d,5 (3-0-2 60.00%),1 (0.20),←,
15,"Petterd, Ricky",22y 342d,44 (13-1-30 30.68%),49 (1.11),←,
27,"Rivers, Jared",26y 256d,120 (48-3-69 41.25%),5 (0.04),←,
31,"Scully, Tom",20y 47d,26 (11-1-14 44.23%),6 (0.23),←,
47,"Strauss, James",21y 17d,7 (3-0-4 42.86%),,←,
12,"Sylvia, Colin",25y 235d,116 (41-2-73 36.21%),97 (0.84),←,
9,"Trengove, Jack",19y 302d,29 (12-2-15 44.83%),16 (0.55),←,
4,"Watts, Jack",20y 97d,32 (11-2-19 37.50%),28 (0.88),←,
Totals,Totals,22y 342d,1296 (468-32-796 36.11%),785 (0.61),,
C,"Bailey, Dean",44y 164d,80 (21-2-57 27.50%),,←,
