Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",9,4,11,20,3,2.0,,,,2.0,1.0,2.0,1.0,,1.0,8.0,12.0,,2.0,1.0,,1.0,84.0
15,"Anderson, Noah",20,5,8,28,,1.0,,3.0,1.0,11.0,6.0,3.0,2.0,,3.0,11.0,16.0,,,1.0,1.0,1.0,93.0
10,"Ballard, Charlie",9,5,4,13,,,,1.0,3.0,1.0,,5.0,2.0,2.0,,3.0,8.0,,,7.0,,,91.0
3 ↑,"Bowes, Jack",5,2,4,9,,,,,1.0,,1.0,,,,,3.0,3.0,,,,1.0,,41.0
35,"Budarick, Connor",12,5,3,15,,,,2.0,3.0,1.0,,3.0,1.0,,,4.0,11.0,,,1.0,,,52.0
30,"Casboult, Levi",4,3,1,5,3,,,1.0,,1.0,,6.0,,4.0,,1.0,4.0,1.0,2.0,2.0,,,100.0
1,"Chol, Mabior",8,4,3,11,3,,2.0,1.0,,3.0,2.0,4.0,2.0,2.0,,9.0,1.0,3.0,2.0,2.0,,,75.0
25,"Collins, Sam",7,4,1,8,,,,3.0,4.0,,,5.0,1.0,1.0,,3.0,6.0,,,12.0,1.0,,100.0
5,"Davies, Alex",4,1,3,7,1,,,4.0,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,4.0,,,1.0,,,60.0
4,"Ellis, Brandon",13,6,4,17,,,,,,7.0,,2.0,,1.0,,3.0,13.0,,,1.0,,1.0,95.0
50,"Farrar, Jy",11,5,4,15,,,,2.0,3.0,2.0,,3.0,1.0,3.0,,6.0,6.0,1.0,,3.0,,,72.0
26,"Flanders, Sam",7,3,5,12,2,1.0,,1.0,1.0,1.0,1.0,1.0,,,,4.0,8.0,,,1.0,,,66.0
46,"Graham, Caleb",8,5,3,11,,,,,5.0,2.0,1.0,3.0,,1.0,,5.0,6.0,1.0,,11.0,,,100.0
7,"Holman, Nick",10,2,5,15,2,,,2.0,2.0,6.0,,4.0,3.0,3.0,,13.0,2.0,1.0,,,1.0,1.0,90.0
40,"Jeffrey, Joel",6,2,3,9,1,,,2.0,,4.0,,1.0,,,,4.0,5.0,,,2.0,1.0,,57.0
23,"Lemmens, Sean",10,5,5,15,,,,1.0,,2.0,,3.0,,,,7.0,6.0,2.0,,4.0,,1.0,74.0
17,"Markov, Oleg",6,4,4,10,,,,,2.0,1.0,1.0,3.0,,1.0,,2.0,8.0,,,,,,78.0
11,"Miller, Touk",15,4,9,24,,,,5.0,2.0,5.0,3.0,4.0,1.0,2.0,,9.0,16.0,,,1.0,,2.0,80.0
27 ↓,"Powell, Wil",9,1,3,12,,1.0,,2.0,1.0,4.0,,3.0,,,,4.0,8.0,,,,1.0,1.0,48.0
22,"Rankine, Izak",10,5,7,17,3,2.0,,1.0,,,2.0,2.0,2.0,,,8.0,9.0,,5.0,1.0,,2.0,88.0
18,"Rowell, Matt",13,2,6,19,,,,11.0,1.0,4.0,7.0,1.0,5.0,,,12.0,6.0,,,1.0,,,88.0
24,"Swallow, David",14,3,7,21,,,,4.0,3.0,1.0,3.0,3.0,5.0,1.0,,13.0,11.0,1.0,,4.0,,1.0,83.0
28,"Witts, Jarrod",7,,5,12,,,39.0,1.0,,2.0,6.0,1.0,3.0,,,9.0,2.0,,,2.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,80,108,325,18,8.0,41.0,47.0,33.0,62.0,35.0,64.0,30.0,22.0,4.0,144.0,171.0,10.0,11.0,58.0,6.0,12.0,
Opposition,Opposition,211,90,195,406,10,13.0,39.0,66.0,43.0,44.0,40.0,82.0,22.0,29.0,2.0,140.0,260.0,9.0,14.0,47.0,5.0,8.0,
