Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",13,6,4,17,6,2.0,,5.0,,5.0,1.0,1.0,,,3.0,9.0,9.0,2.0,4.0,1.0,,1.0,94.0
16,"Brown, Luke",11,6,3,14,,,,1.0,2.0,1.0,,5.0,1.0,2.0,,4.0,11.0,,,1.0,,,90.0
23,"Cameron, Charlie",12,5,4,16,3,4.0,,1.0,,2.0,1.0,3.0,2.0,,,4.0,13.0,,2.0,,,,83.0
25,"Cheney, Kyle",7,5,4,11,,,,2.0,4.0,,2.0,1.0,,1.0,,3.0,8.0,1.0,,1.0,,,94.0
44,"Crouch, Matt",7,3,20,27,,,,4.0,1.0,3.0,5.0,5.0,1.0,1.0,,10.0,16.0,,,,,1.0,73.0
32,"Dangerfield, Patrick",15,3,9,24,1,,5.0,10.0,2.0,5.0,7.0,3.0,2.0,1.0,,13.0,12.0,1.0,,1.0,,,88.0
8,"Grigg, Mitch",12,3,7,19,2,1.0,,4.0,1.0,5.0,,1.0,1.0,,,4.0,16.0,,,1.0,,1.0,81.0
45,"Henderson, Ricky",15,5,8,23,,,,2.0,4.0,3.0,5.0,4.0,,1.0,,5.0,16.0,,,2.0,1.0,,83.0
24,"Jacobs, Sam",10,4,13,23,,,40.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,,9.0,13.0,,,2.0,,,92.0
10,"Jaensch, Matthew",11,6,7,18,,,,,5.0,,,1.0,,,,5.0,11.0,2.0,,2.0,1.0,,50.0
47,"Kelly, Jake",13,8,9,22,,,,4.0,3.0,1.0,,2.0,2.0,1.0,,9.0,13.0,1.0,,1.0,,,91.0
29,"Laird, Rory",10,10,16,26,,,,3.0,2.0,,2.0,4.0,1.0,2.0,,7.0,17.0,2.0,,2.0,,,79.0
6,"Lever, Jake",9,4,6,15,,,,1.0,3.0,,,3.0,,1.0,,3.0,12.0,,,5.0,,,96.0
27,"Lynch, Tom",13,9,5,18,3,1.0,1.0,,1.0,2.0,,4.0,1.0,1.0,,3.0,15.0,,4.0,,1.0,1.0,89.0
31 ↑,"Lyons, Jarryd",10,4,5,15,,,,2.0,,3.0,3.0,2.0,,,,5.0,10.0,,,3.0,,,56.0
14,"Mackay, David",11,2,13,24,,,,3.0,2.0,2.0,1.0,1.0,,,,11.0,13.0,,,,2.0,,84.0
33 ↓,"Smith, Brodie",,,4,4,,,,,,,,,,,,2.0,2.0,,,,,,18.0
12,"Talia, Daniel",12,6,6,18,,,,4.0,2.0,1.0,1.0,2.0,,,,5.0,13.0,,,1.0,,,98.0
5,"Thompson, Scott",11,7,24,35,,,,5.0,3.0,2.0,9.0,3.0,1.0,2.0,2.0,15.0,20.0,,,1.0,,1.0,88.0
7,"van Berlo, Nathan",7,2,9,16,,1.0,,6.0,4.0,3.0,2.0,3.0,,1.0,,6.0,10.0,1.0,,2.0,,1.0,90.0
13,"Walker, Taylor",9,7,9,18,3,,,,,5.0,,5.0,1.0,2.0,,8.0,11.0,,3.0,1.0,,3.0,96.0
11,"Wright, Matthew",7,3,8,15,,,,2.0,,6.0,1.0,4.0,1.0,2.0,,5.0,11.0,,1.0,,2.0,2.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,108,193,418,18,11.0,46.0,61.0,41.0,52.0,42.0,59.0,16.0,20.0,5.0,145.0,272.0,10.0,14.0,27.0,7.0,11.0,
Opposition,Opposition,198,100,158,356,10,13.0,35.0,62.0,31.0,56.0,29.0,50.0,20.0,16.0,1.0,118.0,236.0,13.0,15.0,49.0,14.0,5.0,
