Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
38,"Armstrong, Tony",20,13,5,25,,,,4.0,3.0,2.0,,1.0,1.0,1.0,,3,22,,,2.0,,,70.0
44,"Bock, Nathan",17,16,8,25,,,2.0,,2.0,2.0,,,,,,1,23,1.0,,3.0,3.0,,80.0
8,"Cook, Myke",9,4,5,14,1.0,1.0,4.0,1.0,,3.0,1.0,1.0,,,,3,11,,1.0,2.0,,,73.0
32,"Dangerfield, Patrick",2,1,11,13,,1.0,1.0,7.0,,1.0,2.0,2.0,,,,8,4,,,2.0,1.0,,80.0
16,"Davis, Phil",10,7,2,12,,,,,2.0,,1.0,1.0,,1.0,,1,11,,,7.0,,,81.0
11,"Doughty, Michael",13,9,12,25,,,,4.0,4.0,2.0,2.0,2.0,,1.0,,7,16,,,5.0,,1.0,91.0
26,"Douglas, Richard",11,5,7,18,,4.0,,1.0,1.0,6.0,2.0,2.0,1.0,1.0,,8,11,,1.0,2.0,,4.0,86.0
9,"Edwards, Tyson",15,7,5,20,,1.0,1.0,5.0,1.0,2.0,2.0,2.0,,,,4,15,,,1.0,,,87.0
36,"Goodwin, Simon",17,6,10,27,,,,5.0,2.0,4.0,7.0,3.0,2.0,1.0,,10,17,,,2.0,,,85.0
48,"Jaensch, Matthew",12,10,8,20,,,,3.0,3.0,,1.0,,,,,5,13,,,2.0,2.0,,69.0
20,"Maric, Ivan",4,1,8,12,,,19.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,,7,6,,,,,,76.0
23,"McLeod, Andrew",10,9,8,18,1.0,,,4.0,,1.0,2.0,,,,,3,15,,1.0,,,1.0,85.0
33,"Petrenko, Jared",11,4,6,17,1.0,,,2.0,,3.0,2.0,1.0,1.0,,,7,10,,1.0,2.0,,,75.0
40,"Porplyzia, Jason",7,3,10,17,2.0,,,,1.0,2.0,1.0,3.0,1.0,,,8,9,1.0,2.0,,,,89.0
3,"Reilly, Brent",14,6,7,21,,,,2.0,2.0,2.0,4.0,3.0,2.0,1.0,,6,15,,,,,,83.0
25,"Rutten, Ben",14,16,10,24,,,,1.0,4.0,,,2.0,,,,3,21,,,6.0,1.0,,100.0
46,"Schmidt, Chris",14,13,7,21,,,,5.0,2.0,,,2.0,,,,5,16,,,4.0,,,81.0
27,"Stevens, Scott",11,9,4,15,1.0,,2.0,3.0,1.0,1.0,,4.0,,2.0,,3,12,2.0,1.0,4.0,,,88.0
4,"Tippett, Kurt",5,1,1,6,1.0,,9.0,1.0,,1.0,1.0,3.0,3.0,1.0,,4,1,,,1.0,,,79.0
7,"van Berlo, Nathan",10,7,5,15,,,3.0,4.0,1.0,2.0,,,,,,2,12,,,,,,93.0
17,"Vince, Bernie",15,6,6,21,1.0,,,5.0,1.0,4.0,2.0,2.0,1.0,1.0,,8,13,,,1.0,,,76.0
13,"Walker, Taylor",12,8,5,17,3.0,2.0,,2.0,,6.0,,1.0,,1.0,,8,8,3.0,5.0,3.0,,1.0,74.0
Totals,Totals,253,161,150,403,11.0,9.0,41.0,62.0,32.0,45.0,32.0,37.0,14.0,12.0,,114,281,7.0,12.0,49.0,7.0,7.0,
Opposition,Opposition,211,104,210,421,12.0,12.0,43.0,65.0,33.0,49.0,28.0,43.0,12.0,14.0,6.0,132,283,9.0,12.0,49.0,11.0,5.0,
