West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Braun, Michael",9,6,6,15,,,,5.0,,2.0,1.0,3.0,,1.0,,3.0,10.0,,,4.0,,,
46,"Carroll, Trent",4,2,4,8,,,,,3.0,,,2.0,,,,4.0,4.0,,,2.0,,,
22,"Collica, Michael",7,1,4,11,,,,3.0,4.0,,1.0,,1.0,,,3.0,8.0,,,3.0,,,
9,"Cousins, Ben",12,4,11,23,,,,3.0,1.0,2.0,5.0,2.0,2.0,3.0,,9.0,17.0,,,,,,
14,"Cummings, Scott",1,1,,1,,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,,
32,"Embley, Andrew",6,5,3,9,,,1.0,,2.0,2.0,,,,2.0,,1.0,8.0,1.0,,2.0,,,
7,"Fletcher, Chad",5,3,4,9,1,,,,,1.0,2.0,3.0,,1.0,,4.0,5.0,,,,,,
1,"Gardiner, Michael",12,9,5,17,1,2.0,22.0,,2.0,3.0,2.0,3.0,2.0,1.0,,7.0,11.0,3.0,2.0,3.0,,,
26,"Gaspar, Travis",6,4,6,12,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,7.0,5.0,1.0,,,,,
12,"Harding, Greg",6,2,6,12,,,,,1.0,1.0,3.0,1.0,,3.0,,8.0,4.0,,,,,,
38,"Haynes, David",5,1,3,8,,,,1.0,,2.0,,2.0,,,,4.0,4.0,,,4.0,,,
39,"Hunter, Adam",2,,1,3,,,,,1.0,,,,1.0,,,2.0,1.0,,,1.0,,,
27,"Jakovich, Glen",10,6,6,16,,,1.0,1.0,7.0,2.0,,1.0,,1.0,,4.0,12.0,,,2.0,3.0,,
18,"Jones, Rowan",6,,1,7,1,,,3.0,2.0,,,1.0,,1.0,,3.0,4.0,,,2.0,,,
34,"Kerr, Daniel",5,1,11,16,,,1.0,4.0,1.0,3.0,5.0,,2.0,1.0,,11.0,5.0,,,2.0,,,
30,"Matera, Peter",7,4,1,8,,2.0,1.0,3.0,3.0,2.0,,1.0,,,,2.0,6.0,,1.0,1.0,,,
33,"Matera, Phillip",5,1,6,11,,1.0,,2.0,,3.0,,,1.0,1.0,,3.0,9.0,,,,1.0,,
21,"Merenda, Mark",5,2,,5,,1.0,,4.0,,,,2.0,,2.0,,3.0,3.0,,,,,,
5,"Morrison, Chad",14,6,5,19,,,,2.0,3.0,,1.0,4.0,,,,3.0,14.0,,1.0,2.0,,,
37,"Williams, Andrew",10,5,3,13,,1.0,3.0,2.0,5.0,1.0,,,,,,2.0,11.0,1.0,1.0,3.0,,,
40,"Wilson, Troy",1,1,,1,,,,,,1.0,,1.0,,,,,1.0,,,,,,
44,"Wirrpanda, David",10,3,1,11,,,,,3.0,3.0,1.0,1.0,1.0,,,2.0,8.0,,,1.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,148,67,87,235,3,12.0,30.0,35.0,38.0,30.0,22.0,28.0,11.0,19.0,,85.0,151.0,6.0,6.0,32.0,7.0,,
Opposition,Opposition,203,96,127,330,21,23.0,28.0,31.0,23.0,69.0,42.0,31.0,19.0,11.0,6.0,136.0,194.0,22.0,30.0,36.0,9.0,,
