Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",12,4,16,28,,,,2.0,,4.0,5.0,2.0,3.0,2.0,,13.0,18.0,,,2.0,2.0,2.0,72.0
17,"Burns, Scott",11,5,11,22,2,2.0,,4.0,,6.0,1.0,,1.0,,3.0,9.0,13.0,1.0,1.0,2.0,,,80.0
10,"Caracella, Blake",6,3,5,11,1,2.0,,2.0,,,1.0,2.0,2.0,1.0,,8.0,3.0,1.0,2.0,,,3.0,100.0
8,"Clement, James",7,1,6,13,,,1.0,2.0,9.0,,,2.0,1.0,1.0,,6.0,6.0,,,2.0,2.0,,100.0
33,"Cloke, Cameron",4,2,5,9,,1.0,11.0,1.0,,1.0,3.0,2.0,1.0,1.0,,4.0,5.0,,,4.0,,,73.0
32,"Cloke, Travis",6,2,1,7,,1.0,1.0,,,5.0,2.0,5.0,1.0,2.0,,2.0,5.0,,,4.0,,,64.0
4,"Didak, Alan",12,4,2,14,1,3.0,,4.0,,3.0,,3.0,1.0,1.0,,4.0,8.0,1.0,3.0,1.0,,,95.0
15,"Egan, Chris",7,4,3,10,,1.0,,1.0,,2.0,,1.0,1.0,,,4.0,6.0,,1.0,1.0,,1.0,92.0
45,"Fanning, David",1,,2,3,,,11.0,,,,1.0,3.0,,2.0,,2.0,1.0,,,1.0,,,52.0
6,"Holland, Brodie",14,3,8,22,,,,4.0,1.0,7.0,6.0,2.0,1.0,1.0,,7.0,14.0,,1.0,1.0,,1.0,78.0
18,"Licuria, Paul",10,2,10,20,,,,3.0,3.0,2.0,3.0,1.0,3.0,,,11.0,10.0,,,,,,74.0
24,"Lockyer, Tarkyn",11,3,4,15,,,,,4.0,1.0,,1.0,1.0,,,7.0,8.0,,,1.0,2.0,,100.0
29,"Lokan, Matthew",1,,2,3,,,1.0,2.0,,1.0,,,,,,1.0,2.0,,,,,,27.0
3,"Lonie, Ryan",10,6,4,14,2,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,2.0,12.0,,,2.0,,1.0,88.0
27,"Maxwell, Nick",6,6,12,18,1,,,2.0,3.0,2.0,1.0,,1.0,,,7.0,9.0,1.0,,9.0,,,100.0
11,"OBree, Shane",18,5,12,30,,,,3.0,4.0,7.0,4.0,4.0,5.0,1.0,,15.0,17.0,,,,,,82.0
35,"Prestigiacomo, Simon",7,3,4,11,,,,1.0,3.0,,,2.0,3.0,2.0,,7.0,4.0,,,11.0,1.0,,100.0
9,"Rowe, Julian",7,2,5,12,,,,2.0,,6.0,1.0,3.0,2.0,1.0,,5.0,7.0,,,1.0,,,87.0
36,"Swan, Dane",19,8,10,29,,,,2.0,4.0,4.0,,4.0,,1.0,,8.0,19.0,,,2.0,,,100.0
20,"Tarrant, Chris",9,7,1,10,2,3.0,1.0,2.0,,,,1.0,1.0,1.0,,2.0,8.0,,4.0,6.0,,,100.0
14,"Wakelin, Shane",10,9,3,13,,,1.0,2.0,1.0,2.0,1.0,,,,,2.0,11.0,,,4.0,4.0,,79.0
2,"Woewodin, Shane",5,3,2,7,1,1.0,,1.0,,,,,1.0,,,4.0,4.0,1.0,1.0,1.0,,,57.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,82,128,321,10,16.0,27.0,42.0,33.0,55.0,30.0,40.0,30.0,19.0,3.0,130.0,190.0,5.0,13.0,55.0,11.0,8.0,
Opposition,Opposition,200,99,96,296,11,11.0,29.0,49.0,43.0,44.0,31.0,46.0,19.0,30.0,3.0,120.0,175.0,11.0,14.0,35.0,6.0,6.0,
